time,HRR_coarse(kW) 
24.301,19.75
24.302,19.762
24.303,19.778
24.303,19.796
24.304,19.815
24.305,19.841
24.306,19.873
24.307,19.905
24.308,19.935
24.309,19.963
24.309,19.987
24.31,20.01
24.311,20.037
24.312,20.065
24.313,20.091
24.313,20.117
24.314,20.146
24.315,20.165
24.316,20.187
24.317,20.215
24.318,20.243
24.319,20.267
24.319,20.282
24.32,20.298
24.321,20.318
24.322,20.345
24.323,20.367
24.324,20.382
24.325,20.403
24.326,20.426
24.327,20.452
24.328,20.477
24.328,20.503
24.329,20.525
24.33,20.551
24.331,20.577
24.332,20.602
24.333,20.625
24.334,20.647
24.335,20.657
24.336,20.672
24.337,20.683
24.338,20.706
24.339,20.728
24.339,20.741
24.34,20.752
24.341,20.766
24.342,20.789
24.343,20.819
24.344,20.847
24.345,20.871
24.346,20.887
24.347,20.908
24.348,20.944
24.349,20.982
24.35,21.013
24.351,21.022
24.352,21.024
24.353,21.037
24.354,21.062
24.355,21.084
24.356,21.101
24.357,21.107
24.358,21.12
24.359,21.127
24.36,21.143
24.361,21.158
24.362,21.177
24.363,21.192
24.364,21.198
24.365,21.194
24.366,21.196
24.367,21.191
24.368,21.213
24.369,21.225
24.369,21.23
24.37,21.233
24.371,21.229
24.372,21.235
24.373,21.254
24.374,21.269
24.375,21.277
24.376,21.28
24.377,21.279
24.378,21.284
24.379,21.285
24.38,21.301
24.381,21.299
24.382,21.312
24.383,21.307
24.384,21.316
24.385,21.326
24.386,21.354
24.387,21.382
24.388,21.418
24.389,21.447
24.389,21.457
24.39,21.46
24.391,21.461
24.392,21.474
24.393,21.5
24.394,21.538
24.395,21.565
24.396,21.589
24.397,21.614
24.398,21.651
24.398,21.692
24.399,21.717
24.4,21.747
24.401,21.771
24.402,21.804
24.403,21.837
24.404,21.886
24.405,21.938
24.406,21.995
24.407,22.064
24.408,22.127
24.409,22.17
24.41,22.211
24.411,22.252
24.412,22.311
24.413,22.355
24.414,22.402
24.415,22.484
24.416,22.57
24.417,22.651
24.418,22.711
24.419,22.766
24.42,22.837
24.421,22.922
24.422,23.008
24.423,23.091
24.424,23.162
24.425,23.244
24.426,23.327
24.427,23.4
24.428,23.484
24.429,23.554
24.43,23.627
24.431,23.708
24.432,23.768
24.433,23.841
24.434,23.912
24.435,23.967
24.436,24.009
24.437,24.038
24.438,24.064
24.438,24.097
24.439,24.123
24.44,24.146
24.441,24.155
24.442,24.166
24.443,24.175
24.444,24.199
24.445,24.222
24.446,24.245
24.447,24.259
24.448,24.265
24.449,24.296
24.449,24.314
24.45,24.325
24.451,24.335
24.452,24.345
24.453,24.361
24.454,24.373
24.455,24.384
24.456,24.408
24.457,24.44
24.458,24.482
24.459,24.521
24.459,24.538
24.46,24.537
24.461,24.545
24.462,24.574
24.463,24.61
24.464,24.642
24.465,24.674
24.466,24.728
24.467,24.774
24.468,24.815
24.468,24.847
24.469,24.875
24.47,24.896
24.471,24.919
24.472,24.939
24.473,24.966
24.474,24.999
24.475,25.021
24.476,25.043
24.477,25.072
24.478,25.086
24.478,25.123
24.479,25.138
24.48,25.141
24.481,25.134
24.482,25.156
24.483,25.209
24.484,25.251
24.485,25.286
24.486,25.318
24.487,25.341
24.488,25.389
24.489,25.42
24.49,25.439
24.491,25.447
24.492,25.473
24.493,25.488
24.494,25.496
24.495,25.488
24.496,25.518
24.497,25.551
24.498,25.557
24.499,25.524
24.5,25.5
24.501,25.504
24.502,25.518
24.503,25.533
24.504,25.519
24.505,25.501
24.506,25.494
24.507,25.508
24.508,25.534
24.509,25.543
24.51,25.547
24.511,25.551
24.512,25.572
24.513,25.61
24.514,25.628
24.515,25.611
24.516,25.606
24.517,25.603
24.517,25.615
24.518,25.636
24.519,25.669
24.519,25.695
24.52,25.712
24.521,25.728
24.522,25.748
24.522,25.749
24.523,25.749
24.524,25.773
24.525,25.805
24.526,25.861
24.526,25.916
24.527,25.944
24.528,25.945
24.529,25.966
24.529,25.985
24.53,26.018
24.531,26.022
24.532,26.048
24.532,26.059
24.533,26.084
24.534,26.077
24.535,26.062
24.536,26.055
24.536,26.067
24.537,26.058
24.538,26.037
24.539,26.006
24.539,25.964
24.54,25.937
24.541,25.92
24.542,25.916
24.542,25.887
24.543,25.887
24.544,25.866
24.545,25.848
24.546,25.838
24.547,25.873
24.547,25.869
24.548,25.826
24.549,25.808
24.549,25.795
24.55,25.781
24.551,25.751
24.552,25.718
24.553,25.689
24.553,25.663
24.554,25.621
24.555,25.617
24.556,25.609
24.557,25.556
24.558,25.542
24.558,25.545
24.559,25.531
24.56,25.458
24.561,25.379
24.562,25.323
24.563,25.244
24.563,25.22
24.564,25.22
24.565,25.208
24.566,25.181
24.567,25.18
24.568,25.172
24.569,25.143
24.569,25.108
24.57,25.074
24.571,25.035
24.572,24.997
24.573,24.95
24.573,24.912
24.574,24.86
24.575,24.825
24.576,24.824
24.577,24.81
24.578,24.769
24.578,24.738
24.579,24.722
24.579,24.708
24.58,24.696
24.581,24.684
24.582,24.645
24.583,24.631
24.584,24.621
24.584,24.619
24.585,24.626
24.586,24.636
24.587,24.608
24.587,24.616
24.588,24.603
24.589,24.623
24.589,24.635
24.59,24.647
24.591,24.618
24.592,24.612
24.592,24.611
24.593,24.622
24.594,24.621
24.594,24.577
24.595,24.496
24.596,24.427
24.597,24.338
24.597,24.254
24.598,24.147
24.599,24.088
24.599,24.009
24.6,23.919
24.601,23.803
24.602,23.701
24.602,23.604
24.603,23.509
24.604,23.412
24.605,23.294
24.605,23.153
24.606,23.009
24.607,22.875
24.608,22.745
24.609,22.658
24.609,22.578
24.61,22.502
24.611,22.419
24.612,22.342
24.613,22.275
24.614,22.193
24.614,22.129
24.615,22.038
24.616,21.967
24.617,21.879
24.618,21.792
24.619,21.726
24.619,21.665
24.62,21.593
24.621,21.508
24.622,21.437
24.623,21.36
24.623,21.305
24.624,21.224
24.625,21.155
24.626,21.075
24.627,21.031
24.628,20.98
24.629,20.944
24.629,20.885
24.63,20.833
24.631,20.782
24.632,20.747
24.633,20.698
24.633,20.655
24.634,20.595
24.635,20.554
24.636,20.507
24.637,20.466
24.638,20.394
24.638,20.351
24.639,20.314
24.64,20.278
24.641,20.232
24.642,20.183
24.643,20.14
24.644,20.098
24.645,20.035
24.645,19.986
24.647,19.937
24.647,19.898
24.648,19.852
24.649,19.805
24.65,19.771
24.651,19.737
24.652,19.713
24.653,19.673
24.654,19.66
24.655,19.64
24.656,19.623
24.657,19.605
24.658,19.588
24.658,19.567
24.659,19.539
24.66,19.522
24.661,19.493
24.662,19.47
24.663,19.431
24.664,19.399
24.664,19.354
24.665,19.317
24.666,19.278
24.667,19.259
24.668,19.242
24.669,19.23
24.669,19.207
24.67,19.188
24.671,19.166
24.672,19.158
24.673,19.133
24.673,19.114
24.674,19.105
24.675,19.092
24.676,19.069
24.677,19.052
24.678,19.04
24.679,19.026
24.679,19.011
24.68,19.006
24.681,18.998
24.682,18.986
24.682,18.956
24.683,18.944
24.684,18.938
24.685,18.925
24.686,18.9
24.686,18.889
24.687,18.876
24.688,18.856
24.689,18.843
24.689,18.828
24.69,18.818
24.691,18.808
24.692,18.801
24.693,18.792
24.693,18.783
24.694,18.767
24.695,18.761
24.696,18.77
24.697,18.785
24.698,18.786
24.699,18.79
24.699,18.784
24.7,18.779
24.701,18.765
24.702,18.763
24.703,18.759
24.704,18.769
24.705,18.77
24.705,18.773
24.706,18.767
24.707,18.766
24.708,18.768
24.709,18.783
24.709,18.786
24.71,18.784
24.711,18.785
24.712,18.792
24.713,18.804
24.714,18.827
24.715,18.857
24.716,18.881
24.717,18.913
24.718,18.933
24.718,18.958
24.719,18.971
24.72,18.993
24.721,19.021
24.722,19.046
24.723,19.061
24.724,19.071
24.725,19.076
24.725,19.093
24.726,19.119
24.727,19.146
24.728,19.169
24.729,19.195
24.729,19.202
24.73,19.209
24.731,19.224
24.732,19.251
24.733,19.28
24.734,19.304
24.734,19.331
24.736,19.345
24.736,19.371
24.737,19.389
24.738,19.404
24.739,19.412
24.739,19.416
24.74,19.419
24.741,19.428
24.742,19.442
24.742,19.47
24.743,19.492
24.744,19.51
24.745,19.54
24.746,19.573
24.747,19.607
24.748,19.652
24.748,19.684
24.749,19.707
24.75,19.733
24.751,19.772
24.752,19.813
24.753,19.846
24.754,19.868
24.754,19.887
24.755,19.933
24.756,19.984
24.757,20.035
24.758,20.066
24.759,20.093
24.759,20.107
24.76,20.138
24.761,20.176
24.762,20.224
24.763,20.271
24.764,20.317
24.764,20.354
24.765,20.382
24.766,20.409
24.767,20.445
24.768,20.482
24.769,20.519
24.769,20.541
24.77,20.549
24.771,20.561
24.772,20.592
24.773,20.643
24.774,20.683
24.775,20.713
24.776,20.734
24.776,20.764
24.777,20.792
24.778,20.81
24.779,20.825
24.779,20.831
24.78,20.837
24.781,20.835
24.782,20.839
24.783,20.866
24.784,20.891
24.785,20.909
24.785,20.916
24.786,20.918
24.787,20.935
24.788,20.959
24.789,20.986
24.789,20.993
24.79,21.002
24.791,21.019
24.792,21.055
24.793,21.085
24.794,21.111
24.794,21.124
24.795,21.135
24.796,21.141
24.797,21.136
24.798,21.131
24.799,21.122
24.799,21.111
24.8,21.106
24.801,21.091
24.802,21.08
24.803,21.06
24.804,21.038
24.805,21.045
24.806,21.044
24.807,21.046
24.808,21.059
24.809,21.069
24.809,21.07
24.81,21.066
24.811,21.049
24.812,21.043
24.813,21.042
24.814,21.033
24.815,21.018
24.816,21.008
24.817,21.009
24.818,21.012
24.818,21.022
24.819,21.033
24.82,21.037
24.821,21.028
24.822,21.016
24.823,20.992
24.824,20.976
24.825,20.945
24.825,20.942
24.827,20.939
24.828,20.96
24.828,20.973
24.829,20.985
24.83,20.99
24.831,21.01
24.832,21.048
24.833,21.105
24.834,21.152
24.835,21.18
24.836,21.215
24.837,21.243
24.838,21.265
24.839,21.283
24.84,21.334
24.841,21.382
24.842,21.399
24.843,21.412
24.844,21.439
24.845,21.483
24.846,21.551
24.846,21.612
24.847,21.673
24.848,21.724
24.849,21.769
24.85,21.826
24.851,21.902
24.852,21.984
24.853,22.038
24.854,22.08
24.855,22.123
24.856,22.192
24.856,22.255
24.857,22.306
24.858,22.346
24.859,22.397
24.86,22.45
24.861,22.518
24.862,22.598
24.863,22.657
24.863,22.687
24.864,22.708
24.865,22.761
24.866,22.814
24.867,22.868
24.868,22.921
24.868,22.962
24.869,23.001
24.87,23.035
24.871,23.07
24.872,23.103
24.873,23.115
24.873,23.141
24.874,23.191
24.875,23.241
24.876,23.294
24.877,23.355
24.878,23.399
24.879,23.437
24.879,23.461
24.88,23.496
24.881,23.552
24.882,23.624
24.883,23.695
24.884,23.737
24.885,23.801
24.886,23.882
24.887,23.946
24.888,23.986
24.888,24.036
24.889,24.11
24.89,24.178
24.891,24.24
24.892,24.266
24.893,24.306
24.894,24.363
24.895,24.453
24.896,24.527
24.897,24.578
24.898,24.612
24.898,24.646
24.899,24.703
24.9,24.738
24.901,24.783
24.902,24.808
24.903,24.811
24.904,24.823
24.904,24.847
24.905,24.889
24.906,24.927
24.907,24.95
24.908,24.949
24.908,24.977
24.909,24.998
24.91,25.025
24.911,25.023
24.912,25.037
24.913,25.049
24.914,25.048
24.915,25.067
24.916,25.095
24.917,25.134
24.918,25.124
24.919,25.126
24.919,25.117
24.92,25.124
24.921,25.127
24.922,25.138
24.923,25.099
24.924,25.09
24.925,25.057
24.926,25.059
24.927,25.036
24.928,25.02
24.929,25.004
24.93,25.004
24.931,24.982
24.932,24.98
24.933,24.962
24.934,24.989
24.935,24.99
24.936,25.007
24.937,25.016
24.938,25.055
24.938,25.086
24.939,25.078
24.94,25.083
24.941,25.073
24.942,25.099
24.943,25.096
24.944,25.076
24.945,25.06
24.945,25.094
24.946,25.137
24.947,25.184
24.948,25.166
24.949,25.205
24.949,25.234
24.95,25.264
24.951,25.278
24.952,25.296
24.953,25.336
24.953,25.331
24.954,25.331
24.955,25.337
24.956,25.363
24.957,25.371
24.958,25.392
24.959,25.411
24.959,25.434
24.96,25.493
24.961,25.554
24.962,25.589
24.962,25.592
24.963,25.613
24.964,25.656
24.965,25.715
24.966,25.794
24.967,25.899
24.967,26.019
24.968,26.093
24.969,26.157
24.969,26.209
24.97,26.248
24.971,26.301
24.972,26.334
24.972,26.339
24.973,26.371
24.974,26.431
24.975,26.473
24.975,26.529
24.976,26.603
24.977,26.681
24.978,26.757
24.978,26.826
24.979,26.878
24.98,26.921
24.981,26.996
24.981,27.066
24.982,27.137
24.983,27.2
24.984,27.244
24.985,27.336
24.985,27.461
24.986,27.574
24.987,27.635
24.988,27.647
24.988,27.663
24.989,27.692
24.989,27.715
24.99,27.724
24.991,27.727
24.992,27.738
24.992,27.76
24.993,27.76
24.994,27.738
24.995,27.727
24.995,27.694
24.996,27.65
24.997,27.648
24.998,27.708
24.998,27.746
24.999,27.774
25,27.79
25.001,27.764
25.002,27.711
25.003,27.635
25.003,27.595
25.004,27.595
25.005,27.626
25.006,27.601
25.007,27.566
25.008,27.447
25.008,27.341
25.009,27.268
25.009,27.188
25.01,27.127
25.011,27.072
25.012,26.982
25.013,26.908
25.014,26.789
25.014,26.626
25.015,26.434
25.016,26.339
25.017,26.213
25.018,26.111
25.018,26.004
25.019,25.898
25.02,25.747
25.021,25.551
25.022,25.437
25.023,25.279
25.023,25.161
25.024,25.041
25.025,24.968
25.026,24.867
25.027,24.781
25.027,24.685
25.028,24.621
25.029,24.548
25.029,24.47
25.03,24.383
25.031,24.285
25.032,24.228
25.032,24.167
25.033,24.134
25.034,24.114
25.034,24.097
25.035,24.044
25.036,24.01
25.037,23.935
25.037,23.89
25.038,23.85
25.039,23.833
25.039,23.795
25.04,23.755
25.041,23.712
25.041,23.672
25.042,23.602
25.043,23.542
25.044,23.47
25.044,23.417
25.045,23.351
25.046,23.299
25.047,23.252
25.047,23.208
25.048,23.144
25.049,23.101
25.049,23.034
25.05,22.97
25.051,22.898
25.052,22.846
25.053,22.783
25.053,22.741
25.054,22.696
25.055,22.658
25.056,22.623
25.056,22.588
25.057,22.56
25.058,22.534
25.059,22.513
25.059,22.486
25.059,22.476
25.06,22.455
25.06,22.44
25.06,22.429
25.061,22.416
25.062,22.397
25.062,22.379
25.063,22.38
25.064,22.374
25.065,22.354
25.065,22.329
25.066,22.322
25.067,22.309
25.068,22.278
25.069,22.226
25.069,22.174
25.069,22.151
25.07,22.122
25.07,22.098
25.07,22.069
25.071,22.029
25.072,21.969
25.072,21.914
25.073,21.854
25.074,21.781
25.075,21.727
25.075,21.689
25.076,21.645
25.077,21.594
25.078,21.574
25.079,21.555
25.079,21.504
25.08,21.451
25.081,21.399
25.081,21.364
25.082,21.313
25.083,21.283
25.084,21.254
25.085,21.228
25.086,21.216
25.087,21.214
25.087,21.195
25.088,21.179
25.089,21.163
25.089,21.15
25.09,21.133
25.091,21.111
25.092,21.097
25.093,21.083
25.093,21.069
25.094,21.066
25.095,21.059
25.096,21.051
25.097,21.04
25.097,21.03
25.098,21.011
25.099,20.997
25.099,20.976
25.1,20.952
25.101,20.925
25.102,20.904
25.102,20.886
25.103,20.876
25.104,20.865
25.105,20.86
25.105,20.855
25.106,20.851
25.107,20.841
25.108,20.831
25.109,20.824
25.109,20.81
25.11,20.807
25.111,20.813
25.112,20.827
25.113,20.836
25.114,20.848
25.115,20.86
25.115,20.878
25.117,20.877
25.117,20.868
25.118,20.857
25.119,20.851
25.119,20.867
25.12,20.86
25.12,20.851
25.12,20.844
25.121,20.84
25.122,20.838
25.123,20.851
25.124,20.872
25.125,20.888
25.126,20.901
25.127,20.914
25.128,20.941
25.128,20.969
25.129,20.996
25.13,21.021
25.131,21.047
25.132,21.07
25.133,21.083
25.134,21.104
25.135,21.108
25.136,21.124
25.137,21.154
25.138,21.182
25.138,21.209
25.139,21.228
25.14,21.255
25.141,21.278
25.142,21.31
25.143,21.317
25.144,21.335
25.144,21.342
25.145,21.361
25.146,21.376
25.147,21.404
25.148,21.427
25.149,21.453
25.149,21.464
25.15,21.475
25.151,21.481
25.152,21.49
25.153,21.527
25.154,21.556
25.155,21.588
25.156,21.58
25.157,21.585
25.158,21.584
25.159,21.569
25.16,21.558
25.161,21.53
25.162,21.541
25.163,21.542
25.164,21.544
25.165,21.535
25.166,21.562
25.167,21.57
25.168,21.592
25.169,21.611
25.169,21.606
25.17,21.597
25.171,21.576
25.172,21.572
25.173,21.602
25.174,21.614
25.175,21.628
25.176,21.632
25.177,21.645
25.178,21.649
25.179,21.671
25.179,21.67
25.18,21.677
25.181,21.682
25.182,21.686
25.183,21.692
25.184,21.676
25.185,21.677
25.186,21.673
25.187,21.672
25.188,21.649
25.188,21.661
25.189,21.647
25.19,21.636
25.191,21.62
25.192,21.63
25.193,21.658
25.194,21.686
25.195,21.696
25.196,21.714
25.197,21.734
25.198,21.749
25.199,21.767
25.199,21.786
25.2,21.81
25.201,21.833
25.202,21.843
25.203,21.857
25.204,21.879
25.205,21.905
25.206,21.926
25.207,21.945
25.208,21.968
25.209,21.984
25.21,22.008
25.211,22.036
25.212,22.064
25.213,22.069
25.214,22.073
25.215,22.089
25.216,22.126
25.217,22.162
25.218,22.199
25.219,22.242
25.219,22.278
25.22,22.293
25.221,22.295
25.222,22.313
25.223,22.331
25.224,22.348
25.225,22.377
25.226,22.413
25.227,22.448
25.228,22.49
25.229,22.528
25.229,22.547
25.23,22.572
25.231,22.62
25.232,22.664
25.233,22.708
25.234,22.75
25.235,22.79
25.236,22.827
25.237,22.882
25.238,22.922
25.239,22.955
25.239,22.969
25.24,22.986
25.241,23.021
25.242,23.074
25.243,23.149
25.244,23.204
25.245,23.248
25.246,23.315
25.247,23.407
25.248,23.496
25.249,23.576
25.25,23.642
25.251,23.733
25.252,23.821
25.253,23.9
25.254,23.944
25.255,23.995
25.256,24.043
25.257,24.113
25.258,24.192
25.258,24.245
25.259,24.288
25.26,24.348
25.261,24.412
25.262,24.483
25.263,24.566
25.264,24.665
25.265,24.795
25.266,24.897
25.267,24.995
25.268,25.03
25.268,25.05
25.269,25.099
25.27,25.182
25.271,25.288
25.272,25.327
25.273,25.354
25.273,25.39
25.274,25.422
25.275,25.453
25.276,25.492
25.277,25.528
25.278,25.591
25.279,25.622
25.279,25.627
25.28,25.635
25.281,25.67
25.282,25.669
25.283,25.662
25.284,25.66
25.285,25.699
25.285,25.719
25.286,25.761
25.287,25.806
25.288,25.835
25.289,25.847
25.289,25.849
25.29,25.845
25.291,25.852
25.292,25.871
25.292,25.867
25.293,25.879
25.294,25.891
25.295,25.9
25.296,25.936
25.297,25.955
25.298,25.923
25.299,25.936
25.299,25.971
25.3,25.998
25.301,25.985
25.302,25.967
25.303,25.963
25.304,25.974
25.305,25.98
25.306,25.985
25.306,25.979
25.307,25.982
25.308,26.008
25.309,26.036
25.309,26.064
25.31,26.099
25.311,26.134
25.312,26.186
25.313,26.222
25.313,26.24
25.314,26.276
25.315,26.329
25.316,26.344
25.316,26.369
25.317,26.4
25.318,26.446
25.319,26.476
25.319,26.496
25.32,26.521
25.321,26.546
25.322,26.592
25.322,26.626
25.323,26.702
25.324,26.78
25.325,26.855
25.325,26.911
25.326,26.937
25.327,26.972
25.328,27.045
25.328,27.102
25.329,27.172
25.33,27.234
25.331,27.264
25.332,27.301
25.332,27.31
25.333,27.321
25.334,27.329
25.335,27.374
25.336,27.4
25.337,27.415
25.337,27.411
25.338,27.408
25.339,27.417
25.339,27.446
25.34,27.477
25.341,27.508
25.342,27.51
25.343,27.53
25.343,27.523
25.344,27.483
25.345,27.431
25.346,27.394
25.347,27.363
25.348,27.324
25.348,27.282
25.349,27.266
25.349,27.229
25.35,27.207
25.351,27.189
25.352,27.155
25.352,27.102
25.353,27.022
25.354,26.949
25.355,26.888
25.355,26.83
25.356,26.748
25.357,26.653
25.357,26.555
25.358,26.509
25.359,26.438
25.359,26.338
25.36,26.215
25.361,26.098
25.361,26.029
25.362,25.953
25.363,25.879
25.364,25.777
25.364,25.693
25.365,25.615
25.366,25.553
25.367,25.501
25.367,25.429
25.368,25.338
25.369,25.275
25.369,25.244
25.37,25.206
25.371,25.157
25.371,25.116
25.372,25.041
25.373,25.021
25.374,25.001
25.374,24.96
25.375,24.9
25.376,24.872
25.377,24.855
25.378,24.838
25.378,24.781
25.379,24.787
25.379,24.772
25.38,24.764
25.381,24.727
25.382,24.706
25.382,24.694
25.383,24.669
25.384,24.656
25.385,24.628
25.385,24.595
25.386,24.569
25.387,24.555
25.387,24.537
25.388,24.519
25.389,24.521
25.389,24.504
25.39,24.472
25.391,24.45
25.391,24.432
25.392,24.405
25.393,24.386
25.393,24.365
25.394,24.341
25.395,24.323
25.395,24.31
25.396,24.291
25.397,24.289
25.397,24.274
25.398,24.267
25.398,24.245
25.399,24.241
25.4,24.228
25.4,24.207
25.401,24.17
25.401,24.162
25.402,24.128
25.402,24.107
25.403,24.064
25.404,24.042
25.404,24.005
25.405,23.995
25.406,23.966
25.406,23.943
25.407,23.899
25.407,23.889
25.408,23.855
25.408,23.823
25.409,23.769
25.41,23.728
25.41,23.68
25.411,23.616
25.411,23.566
25.412,23.471
25.413,23.414
25.413,23.363
25.414,23.346
25.415,23.325
25.415,23.307
25.416,23.259
25.417,23.215
25.418,23.152
25.418,23.085
25.419,23.014
25.419,22.944
25.42,22.891
25.421,22.836
25.421,22.789
25.422,22.734
25.423,22.686
25.424,22.632
25.424,22.588
25.425,22.546
25.426,22.509
25.426,22.462
25.427,22.426
25.428,22.382
25.428,22.362
25.429,22.333
25.429,22.301
25.43,22.271
25.431,22.237
25.431,22.219
25.432,22.172
25.433,22.132
25.434,22.092
25.434,22.07
25.435,22.047
25.436,22.023
25.437,21.979
25.438,21.94
25.438,21.894
25.439,21.844
25.44,21.812
25.441,21.763
25.442,21.709
25.443,21.633
25.443,21.581
25.444,21.528
25.445,21.474
25.446,21.402
25.447,21.348
25.448,21.303
25.448,21.261
25.449,21.228
25.45,21.19
25.45,21.15
25.451,21.097
25.452,21.04
25.452,21.013
25.453,20.959
25.454,20.928
25.455,20.892
25.455,20.867
25.456,20.829
25.457,20.798
25.458,20.751
25.459,20.715
25.459,20.679
25.46,20.648
25.461,20.611
25.462,20.586
25.463,20.555
25.464,20.526
25.465,20.504
25.465,20.49
25.466,20.473
25.467,20.453
25.468,20.443
25.469,20.439
25.469,20.429
25.47,20.41
25.471,20.383
25.472,20.349
25.473,20.328
25.474,20.31
25.474,20.299
25.475,20.28
25.476,20.267
25.477,20.249
25.478,20.229
25.478,20.203
25.479,20.182
25.48,20.166
25.481,20.153
25.482,20.147
25.483,20.142
25.483,20.143
25.484,20.148
25.485,20.146
25.486,20.129
25.487,20.113
25.488,20.093
25.489,20.077
25.489,20.054
25.49,20.031
25.491,19.998
25.492,19.972
25.493,19.947
25.494,19.917
25.495,19.897
25.495,19.872
25.496,19.852
25.497,19.831
25.498,19.815
25.499,19.788
25.5,19.763
25.501,19.743
25.502,19.73
25.503,19.722
25.504,19.72
25.504,19.718
25.505,19.72
25.506,19.721
25.507,19.725
25.508,19.722
25.508,19.724
25.509,19.729
25.51,19.739
25.511,19.75
25.512,19.764
25.513,19.783
25.513,19.8
25.514,19.817
25.515,19.835
25.516,19.848
25.517,19.866
25.518,19.879
25.518,19.901
25.519,19.926
25.52,19.954
25.521,19.986
25.522,20.021
25.523,20.05
25.523,20.074
25.524,20.098
25.525,20.125
25.526,20.149
25.527,20.18
25.528,20.213
25.529,20.243
25.529,20.265
25.53,20.289
25.531,20.323
25.532,20.357
25.533,20.393
25.534,20.427
25.535,20.468
25.536,20.512
25.537,20.57
25.538,20.617
25.539,20.656
25.539,20.685
25.54,20.72
25.541,20.763
25.542,20.82
25.543,20.875
25.544,20.919
25.545,20.954
25.546,20.986
25.547,21.014
25.548,21.034
25.549,21.065
25.549,21.086
25.55,21.097
25.551,21.114
25.552,21.137
25.553,21.159
25.554,21.182
25.555,21.213
25.556,21.242
25.557,21.27
25.558,21.296
25.558,21.32
25.559,21.332
25.56,21.346
25.561,21.361
25.562,21.385
25.563,21.4
25.564,21.431
