s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 7.0000024E+001, 5.7062785E+001, 4.7179273E+001, 4.2409187E+001, 3.4094190E+001, 4.8052355E+001, 4.1006684E+001, 3.5278504E+001, 1.3974777E+001, 4.2581443E+001, 4.4722391E+001, 3.4284452E+001, 2.4340887E+001, 4.0607966E+001, 3.7356026E+001, 3.2522075E+001, 2.2660530E+001, 4.0226601E+001, 3.7335592E+001, 3.4747825E+001, 1.9445939E+001, 4.0155684E+001, 3.8229492E+001, 2.9048284E+001, 1.7451464E+001, 3.5122803E+001, 2.9096385E+001, 2.4664636E+001, 1.6854207E+001
 7.0500288E+001, 5.9980898E+001, 4.9059889E+001, 4.4262008E+001, 3.4876816E+001, 4.8292678E+001, 3.9975530E+001, 3.7062470E+001, 1.7338417E+001, 4.4706762E+001, 3.8897370E+001, 3.3626460E+001, 1.3889736E+001, 4.3563964E+001, 4.3106273E+001, 2.9946831E+001, 1.9345657E+001, 4.2967639E+001, 3.6965978E+001, 3.0003700E+001, 1.9223414E+001, 3.9283259E+001, 3.3258390E+001, 2.3230202E+001, 1.1878613E+001, 3.1455210E+001, 2.6685302E+001, 1.6428744E+001, 7.8873776E+000
 7.1000321E+001, 5.8042153E+001, 4.9103100E+001, 4.5727526E+001, 3.0781609E+001, 4.9685092E+001, 4.2981933E+001, 3.6901825E+001, 1.8125785E+001, 4.1404777E+001, 4.1165022E+001, 3.2738851E+001, 1.7553422E+001, 3.7423760E+001, 3.7894455E+001, 2.8752549E+001, 1.9207426E+001, 3.9393109E+001, 3.3537748E+001, 2.6948908E+001, 2.1014132E+001, 4.0952813E+001, 3.4624295E+001, 3.0834413E+001, 2.4892793E+001, 3.7727581E+001, 3.3071278E+001, 3.1328001E+001, 2.5352700E+001
 7.1500355E+001, 5.9482411E+001, 4.8319653E+001, 4.2152350E+001, 3.4205592E+001, 4.8193551E+001, 4.3358271E+001, 3.4392630E+001, 1.7044033E+001, 4.4559233E+001, 4.0916183E+001, 3.1441246E+001, 1.9634171E+001, 4.0276095E+001, 3.7585530E+001, 2.7514622E+001, 1.4708231E+001, 3.8201570E+001, 2.9566671E+001, 2.1673237E+001, 8.4978161E+000, 3.6819067E+001, 2.4713425E+001, 1.4886168E+001, 6.1330757E+000, 3.5189174E+001, 2.3431726E+001, 1.2380757E+001, 5.9759329E+000
 7.2000283E+001, 6.2265168E+001, 4.8918421E+001, 4.5265989E+001, 3.1310837E+001, 4.6185576E+001, 4.3757913E+001, 3.7053215E+001, 1.8252020E+001, 4.1655559E+001, 3.8057464E+001, 2.9519653E+001, 2.4942293E+001, 4.1836940E+001, 3.1749155E+001, 2.6393741E+001, 1.9897377E+001, 4.0024299E+001, 3.2589547E+001, 2.4760478E+001, 1.5775874E+001, 3.6891653E+001, 2.9087060E+001, 2.3059008E+001, 1.1204744E+001, 3.4003191E+001, 2.7767776E+001, 2.2433424E+001, 9.8974524E+000
 7.2500530E+001, 6.0118036E+001, 4.7655579E+001, 4.1883468E+001, 3.8021480E+001, 4.6701731E+001, 4.3107106E+001, 4.0399372E+001, 1.8182933E+001, 4.0704996E+001, 3.8156061E+001, 3.2237686E+001, 1.9811173E+001, 4.1330455E+001, 3.8257400E+001, 3.5511804E+001, 2.4898154E+001, 3.8906948E+001, 3.6203647E+001, 3.2461067E+001, 1.9708092E+001, 3.8162143E+001, 3.2221553E+001, 2.7061017E+001, 1.9957917E+001, 3.3520981E+001, 2.7716445E+001, 2.2445582E+001, 1.5134155E+001
 7.3000262E+001, 5.9878758E+001, 4.7662938E+001, 4.3764318E+001, 3.7040926E+001, 4.5766833E+001, 4.1665088E+001, 3.7066927E+001, 1.8511829E+001, 3.9582877E+001, 3.6394970E+001, 3.2661228E+001, 1.7913373E+001, 4.1915801E+001, 3.4960491E+001, 2.9020351E+001, 1.8089098E+001, 4.3652839E+001, 3.2360057E+001, 2.7668899E+001, 1.8279401E+001, 4.2623658E+001, 3.2491838E+001, 2.4710905E+001, 1.4568784E+001, 3.5855524E+001, 2.7137607E+001, 1.5181484E+001, 7.3245146E+000
 7.3500191E+001, 5.9131022E+001, 4.8762191E+001, 4.4832947E+001, 3.2183270E+001, 4.8279919E+001, 4.3285094E+001, 3.6435475E+001, 2.0934726E+001, 4.4611001E+001, 4.1187467E+001, 3.2702352E+001, 1.8978952E+001, 4.2268942E+001, 3.5518924E+001, 2.9347559E+001, 1.7568038E+001, 3.8397202E+001, 3.4773712E+001, 2.4414628E+001, 1.4530214E+001, 3.6392733E+001, 3.0371485E+001, 2.4205623E+001, 1.2482265E+001, 3.6144176E+001, 2.7262890E+001, 1.8931051E+001, 7.7137811E+000
 7.4000334E+001, 5.9449184E+001, 4.6263884E+001, 4.2967551E+001, 3.7492320E+001, 4.6939088E+001, 3.9194402E+001, 3.4754076E+001, 1.2411417E+001, 4.6725776E+001, 4.2683106E+001, 3.3203770E+001, 2.0317532E+001, 4.3009241E+001, 4.2703745E+001, 3.1990235E+001, 2.0419293E+001, 3.8546174E+001, 3.2923189E+001, 2.5917316E+001, 1.9686175E+001, 3.0943816E+001, 2.5209979E+001, 2.1667747E+001, 1.6005281E+001, 2.8591934E+001, 2.1909487E+001, 1.5987659E+001, 1.0815287E+001
 7.4500457E+001, 6.0545970E+001, 4.9228693E+001, 4.2761772E+001, 3.5126401E+001, 4.2833785E+001, 4.0345405E+001, 3.7283750E+001, 1.5546882E+001, 4.0524545E+001, 4.2251548E+001, 3.5585480E+001, 1.6289383E+001, 4.5965386E+001, 4.5685072E+001, 3.2262320E+001, 1.8128482E+001, 4.5240702E+001, 4.2207585E+001, 3.0449349E+001, 1.8406329E+001, 4.2008155E+001, 3.6164443E+001, 2.6521157E+001, 1.6294448E+001, 3.8318088E+001, 2.7346981E+001, 2.1844314E+001, 1.1593777E+001
 7.5000292E+001, 6.0346697E+001, 4.9431630E+001, 4.5662063E+001, 3.2650900E+001, 4.6096222E+001, 4.2405246E+001, 3.6783803E+001, 2.1516291E+001, 4.0208760E+001, 3.8896346E+001, 3.4888724E+001, 1.9108770E+001, 4.0048792E+001, 4.1219649E+001, 3.5109582E+001, 1.7703961E+001, 4.5317037E+001, 4.0590162E+001, 3.1910975E+001, 2.0968931E+001, 4.4554971E+001, 3.5766001E+001, 2.7041160E+001, 1.9517123E+001, 3.8341371E+001, 3.3247867E+001, 2.7059154E+001, 1.6872944E+001
 7.5500345E+001, 6.0721467E+001, 4.8059299E+001, 4.4550056E+001, 3.1265318E+001, 4.5706379E+001, 3.9843803E+001, 3.3762706E+001, 1.7670519E+001, 4.2277738E+001, 4.2555028E+001, 3.7918638E+001, 2.4372840E+001, 3.8879993E+001, 3.9403280E+001, 3.7090959E+001, 2.5281552E+001, 3.9113816E+001, 3.5041029E+001, 3.1190269E+001, 1.8132895E+001, 3.7266328E+001, 3.0234112E+001, 2.7033601E+001, 1.7889767E+001, 3.4762970E+001, 2.7349604E+001, 2.1671304E+001, 1.4161844E+001
 7.6000479E+001, 5.9371264E+001, 4.6653726E+001, 4.2371155E+001, 2.8652273E+001, 4.7665591E+001, 4.0895526E+001, 3.6140086E+001, 1.4817195E+001, 4.1979357E+001, 4.0608424E+001, 3.6672783E+001, 2.0347391E+001, 4.1289810E+001, 3.9826691E+001, 3.1644721E+001, 1.8811667E+001, 3.8480417E+001, 3.3606602E+001, 2.7815551E+001, 2.0417679E+001, 3.5286723E+001, 3.0188368E+001, 2.5513111E+001, 1.9294870E+001, 3.0347130E+001, 2.5615725E+001, 2.2724675E+001, 1.9059737E+001
 7.6500183E+001, 6.1076170E+001, 4.9193471E+001, 4.2837240E+001, 2.9848419E+001, 4.5378767E+001, 4.0606854E+001, 3.4203053E+001, 1.4865829E+001, 4.2479596E+001, 4.1823883E+001, 3.1831666E+001, 1.6805356E+001, 4.3852757E+001, 4.3217363E+001, 3.8800448E+001, 2.0264839E+001, 4.5299936E+001, 4.2838570E+001, 3.4545775E+001, 1.6129961E+001, 4.4278547E+001, 3.7147075E+001, 2.6630864E+001, 1.5464876E+001, 4.1616372E+001, 3.4573147E+001, 2.4569860E+001, 1.1572226E+001
 7.7000496E+001, 6.1239756E+001, 4.8378105E+001, 4.1528569E+001, 3.3512764E+001, 4.5132317E+001, 4.1891616E+001, 3.6693331E+001, 1.8856835E+001, 4.0516817E+001, 3.9346036E+001, 3.5050678E+001, 2.0185261E+001, 4.2559021E+001, 4.2396794E+001, 3.6685660E+001, 2.1356256E+001, 4.4897081E+001, 4.3611443E+001, 3.5081267E+001, 1.7605675E+001, 4.5440918E+001, 4.3414195E+001, 3.3828716E+001, 1.5719835E+001, 4.5521273E+001, 4.0626542E+001, 2.9065058E+001, 1.7180580E+001
 7.7500422E+001, 6.1998175E+001, 4.9548516E+001, 4.5978113E+001, 3.4521698E+001, 4.7350742E+001, 4.3471923E+001, 3.8454017E+001, 1.7022215E+001, 4.2608539E+001, 4.2104749E+001, 3.4511115E+001, 2.1150397E+001, 4.3112382E+001, 4.0985938E+001, 2.9214569E+001, 1.6914523E+001, 4.4025053E+001, 4.0231620E+001, 3.1668043E+001, 1.5436442E+001, 4.7518056E+001, 3.7040826E+001, 2.8563461E+001, 1.3792743E+001, 4.5925842E+001, 3.3444855E+001, 2.3266238E+001, 1.1654849E+001
 7.8000368E+001, 5.9043824E+001, 5.0095603E+001, 4.2003269E+001, 3.2967096E+001, 4.8501500E+001, 4.6633008E+001, 4.0599744E+001, 1.7510858E+001, 4.3451506E+001, 4.1152248E+001, 3.1499616E+001, 2.0865519E+001, 4.2715786E+001, 3.9445118E+001, 3.2431287E+001, 2.2645488E+001, 3.9846747E+001, 3.7877758E+001, 3.5122451E+001, 1.9015659E+001, 3.8582122E+001, 3.6215787E+001, 2.7664363E+001, 1.5125179E+001, 3.8707927E+001, 3.2161193E+001, 2.0025850E+001, 1.1022043E+001
 7.8500379E+001, 6.0264595E+001, 4.9794382E+001, 4.7977251E+001, 3.6918038E+001, 4.5434899E+001, 4.3326725E+001, 3.7505365E+001, 1.8739259E+001, 4.3624436E+001, 4.4014420E+001, 3.7668226E+001, 2.5994875E+001, 4.6036580E+001, 4.2838882E+001, 3.6625159E+001, 2.5074971E+001, 4.2542780E+001, 4.1401498E+001, 2.7687242E+001, 1.8629041E+001, 3.8304175E+001, 3.1917877E+001, 2.6556210E+001, 1.7412589E+001, 3.6632147E+001, 2.8181279E+001, 2.3869769E+001, 1.5541705E+001
 7.9000048E+001, 6.0277494E+001, 4.6801021E+001, 4.4794712E+001, 3.2981800E+001, 4.6864336E+001, 4.0667887E+001, 3.7363919E+001, 1.8758898E+001, 3.9152651E+001, 4.1956649E+001, 3.3694400E+001, 1.9718639E+001, 4.4433431E+001, 4.3988550E+001, 3.4250078E+001, 1.7961681E+001, 4.6607193E+001, 4.6066873E+001, 3.4864772E+001, 2.4027762E+001, 4.5185442E+001, 4.0385251E+001, 3.0159115E+001, 2.4255881E+001, 4.1687251E+001, 3.2674921E+001, 2.4400977E+001, 1.8012582E+001
 7.9500393E+001, 5.7448350E+001, 4.7276419E+001, 4.1324939E+001, 3.3738077E+001, 4.5850385E+001, 4.3508438E+001, 3.8592256E+001, 1.9748616E+001, 4.0200354E+001, 4.2271228E+001, 3.5452641E+001, 2.4750825E+001, 4.0517921E+001, 4.1899474E+001, 3.6861193E+001, 2.6257813E+001, 3.9244013E+001, 4.2531504E+001, 3.2254059E+001, 1.7158095E+001, 4.2320635E+001, 4.2459705E+001, 2.8284587E+001, 1.2274294E+001, 4.2162800E+001, 3.5085710E+001, 2.0912174E+001, 9.1677729E+000
 8.0000198E+001, 5.9467116E+001, 4.8151344E+001, 4.4226980E+001, 3.2903699E+001, 4.4965183E+001, 3.8806220E+001, 3.4393118E+001, 1.7042718E+001, 4.4638791E+001, 4.3774803E+001, 3.9825285E+001, 2.7071293E+001, 4.4313568E+001, 4.4411738E+001, 3.9555843E+001, 2.5356441E+001, 4.2159155E+001, 4.0641575E+001, 3.4027976E+001, 2.1384070E+001, 4.0640854E+001, 3.9352648E+001, 2.8559306E+001, 1.9805408E+001, 3.8976729E+001, 3.5038410E+001, 2.5208537E+001, 1.5805557E+001
 8.0500143E+001, 6.2068430E+001, 4.8797113E+001, 4.2860765E+001, 3.4653648E+001, 4.7463983E+001, 4.2154632E+001, 3.8077167E+001, 1.7733364E+001, 4.2888388E+001, 4.2171019E+001, 3.2107453E+001, 1.8983453E+001, 4.3753848E+001, 4.1537319E+001, 3.0348684E+001, 1.7942980E+001, 4.4021658E+001, 4.1738965E+001, 3.2008464E+001, 2.0053479E+001, 4.3083668E+001, 3.9015126E+001, 3.0859779E+001, 1.9906542E+001, 4.1002696E+001, 3.7180900E+001, 2.6052437E+001, 1.6389680E+001
 8.1000091E+001, 6.0265218E+001, 4.9451431E+001, 4.3814969E+001, 3.4326661E+001, 4.5507832E+001, 4.0620672E+001, 3.6495442E+001, 1.7454784E+001, 4.1462242E+001, 4.1927866E+001, 3.6043080E+001, 1.5559406E+001, 4.3024935E+001, 4.3014881E+001, 3.3380602E+001, 2.1950095E+001, 4.3496838E+001, 3.9821899E+001, 3.1037875E+001, 1.5974898E+001, 4.2751189E+001, 3.3912736E+001, 2.4146340E+001, 1.0022276E+001, 4.1666736E+001, 3.1503410E+001, 1.9353417E+001, 9.1719047E+000
 8.1500221E+001, 6.0734928E+001, 4.8110860E+001, 4.3435458E+001, 3.1578762E+001, 4.5570530E+001, 4.2141190E+001, 3.4219547E+001, 1.6218761E+001, 4.1290762E+001, 4.1475967E+001, 4.1443400E+001, 1.8367241E+001, 4.2790111E+001, 4.3164480E+001, 4.0874548E+001, 2.5348599E+001, 4.2238605E+001, 4.2744052E+001, 3.6250582E+001, 2.0696156E+001, 4.1338300E+001, 4.0882112E+001, 3.0906326E+001, 1.7714867E+001, 4.1074504E+001, 3.7949915E+001, 2.7900704E+001, 1.2705354E+001
 8.2000467E+001, 5.7656213E+001, 4.7485172E+001, 4.3563061E+001, 3.2495144E+001, 4.9675615E+001, 4.1003561E+001, 3.8274590E+001, 1.3323267E+001, 4.4441197E+001, 4.3321796E+001, 3.3263427E+001, 1.7953293E+001, 4.3320782E+001, 4.4231231E+001, 3.7227836E+001, 1.9780247E+001, 4.2460122E+001, 4.3741101E+001, 3.9079292E+001, 2.6591993E+001, 4.1035732E+001, 4.1488670E+001, 3.1970693E+001, 1.8491250E+001, 3.5939088E+001, 3.3185829E+001, 2.4944923E+001, 1.7048337E+001
 8.2500390E+001, 5.9723256E+001, 4.9296340E+001, 4.4052361E+001, 3.6686776E+001, 4.5164784E+001, 4.0924162E+001, 3.5865070E+001, 2.0246368E+001, 4.0740414E+001, 3.9560114E+001, 3.1269398E+001, 1.8275172E+001, 4.0929889E+001, 3.8153740E+001, 3.0053498E+001, 1.7873684E+001, 4.3531065E+001, 4.1579712E+001, 3.2629156E+001, 1.7296070E+001, 4.3650436E+001, 4.5418868E+001, 3.5382548E+001, 1.8592343E+001, 4.2808246E+001, 4.3331651E+001, 3.5552318E+001, 1.5957429E+001
 8.3000007E+001, 5.8929790E+001, 4.6813107E+001, 4.2938781E+001, 3.2915084E+001, 4.7306125E+001, 4.2578225E+001, 3.8033691E+001, 2.2585603E+001, 4.2528216E+001, 4.1243452E+001, 3.4377107E+001, 2.1566529E+001, 4.0151256E+001, 3.9647549E+001, 3.3720107E+001, 2.2255273E+001, 4.1718681E+001, 4.0462445E+001, 3.1129398E+001, 1.9767677E+001, 4.3595222E+001, 4.3096328E+001, 3.4218681E+001, 1.9280083E+001, 4.3299573E+001, 4.0096945E+001, 2.9854131E+001, 1.7031507E+001
 8.3500271E+001, 5.9084327E+001, 4.8348761E+001, 4.5435261E+001, 3.1914639E+001, 4.7947393E+001, 4.3276858E+001, 3.9586018E+001, 1.7648108E+001, 4.3501414E+001, 4.4594455E+001, 4.5242120E+001, 2.8205808E+001, 4.0456951E+001, 4.0416500E+001, 3.9989608E+001, 2.6917661E+001, 3.9237802E+001, 3.9031101E+001, 3.3781870E+001, 2.1268847E+001, 3.8153257E+001, 3.6812475E+001, 2.9452261E+001, 2.2888612E+001, 3.8693101E+001, 3.1208198E+001, 2.7283173E+001, 2.1932948E+001
 8.4000368E+001, 6.0828336E+001, 4.7897821E+001, 4.2229811E+001, 3.5553502E+001, 4.4489222E+001, 4.3269948E+001, 3.3539119E+001, 1.5506871E+001, 4.4979097E+001, 4.0199477E+001, 3.5292250E+001, 1.4430498E+001, 4.8191178E+001, 4.6438233E+001, 4.0883537E+001, 2.8679382E+001, 4.3694229E+001, 4.6291671E+001, 4.5328492E+001, 3.0612560E+001, 4.2806665E+001, 4.4297938E+001, 3.6740249E+001, 2.2509434E+001, 4.3807926E+001, 4.0052709E+001, 3.0975220E+001, 1.8579881E+001
 8.4500178E+001, 6.0522821E+001, 4.6303923E+001, 4.2137844E+001, 3.7146457E+001, 4.3666427E+001, 4.3170869E+001, 4.1159467E+001, 2.2515697E+001, 3.9453109E+001, 4.0128087E+001, 4.2608466E+001, 2.3208529E+001, 3.9425043E+001, 4.0687615E+001, 4.1264490E+001, 1.8862105E+001, 4.3408780E+001, 4.6298495E+001, 3.7152100E+001, 2.4424034E+001, 4.5975274E+001, 4.8493417E+001, 4.0117486E+001, 3.0176640E+001, 4.1635414E+001, 4.4716290E+001, 3.6899582E+001, 2.7272120E+001
 8.5000212E+001, 5.9136601E+001, 4.5700430E+001, 4.1121019E+001, 3.5000576E+001, 4.4836867E+001, 4.4776758E+001, 3.8995059E+001, 1.7654468E+001, 4.1801854E+001, 4.1459493E+001, 3.7289828E+001, 1.9036542E+001, 4.4828347E+001, 4.1724417E+001, 3.4223238E+001, 2.3629785E+001, 4.4880110E+001, 4.4540886E+001, 3.4809039E+001, 2.1407725E+001, 4.3944626E+001, 4.3189191E+001, 3.0257032E+001, 1.6614984E+001, 4.4736664E+001, 3.6147364E+001, 2.6394329E+001, 1.4786226E+001
 8.5500365E+001, 6.2890353E+001, 4.8686876E+001, 4.2077968E+001, 3.3642258E+001, 4.4043071E+001, 4.3647613E+001, 3.5354797E+001, 1.6816459E+001, 4.2204244E+001, 4.4185246E+001, 3.5947858E+001, 1.5547956E+001, 4.2083427E+001, 4.4468754E+001, 3.8219103E+001, 1.8487822E+001, 4.2060247E+001, 4.3157230E+001, 3.3056675E+001, 1.9663653E+001, 4.7132005E+001, 4.1363277E+001, 3.0342883E+001, 2.1131049E+001, 4.6018894E+001, 3.5960323E+001, 2.7565716E+001, 1.9852744E+001
 8.6000051E+001, 6.1044240E+001, 5.2457956E+001, 4.3881486E+001, 3.5108193E+001, 4.2091739E+001, 4.2575576E+001, 3.8577239E+001, 2.3113997E+001, 3.9756380E+001, 4.2784119E+001, 3.7186119E+001, 1.9900980E+001, 4.4158558E+001, 4.3588468E+001, 3.1717966E+001, 1.9346043E+001, 4.6610210E+001, 4.4318001E+001, 3.4219515E+001, 2.1194451E+001, 4.5269243E+001, 4.4464450E+001, 3.0464457E+001, 1.5680123E+001, 4.3070765E+001, 4.0633625E+001, 2.9040953E+001, 1.3268467E+001
 8.6500195E+001, 6.2689081E+001, 4.9257129E+001, 4.3268182E+001, 3.4409306E+001, 4.3812182E+001, 4.3275198E+001, 3.8185490E+001, 2.0730981E+001, 3.9504393E+001, 3.9019719E+001, 3.6513608E+001, 2.0334783E+001, 3.8341375E+001, 3.7252256E+001, 3.7685135E+001, 2.0957942E+001, 4.2092653E+001, 4.1903710E+001, 3.5420895E+001, 2.4405445E+001, 4.4398440E+001, 4.3491599E+001, 3.4787380E+001, 2.5184321E+001, 4.6031720E+001, 4.2581072E+001, 3.3914688E+001, 2.1605578E+001
 8.7000339E+001, 6.3408347E+001, 4.9880606E+001, 4.4511551E+001, 3.3068278E+001, 4.8268658E+001, 4.1730922E+001, 3.7086386E+001, 1.7066791E+001, 3.9000115E+001, 4.2762852E+001, 4.2510498E+001, 2.3236716E+001, 3.9522082E+001, 4.0110131E+001, 3.9966533E+001, 2.4293801E+001, 3.8941165E+001, 3.5992948E+001, 3.8860764E+001, 2.3361497E+001, 3.9201491E+001, 3.3969187E+001, 3.0774567E+001, 2.4604500E+001, 4.2179692E+001, 3.2198335E+001, 2.6662191E+001, 2.2203624E+001
 8.7500516E+001, 6.0216855E+001, 4.8671242E+001, 4.4162978E+001, 3.4581163E+001, 4.7381075E+001, 4.1548930E+001, 3.4966995E+001, 2.1292564E+001, 4.2616853E+001, 4.3201702E+001, 3.6746218E+001, 2.1168272E+001, 4.3573291E+001, 4.4525803E+001, 4.1739915E+001, 2.9561162E+001, 4.2795743E+001, 4.2476511E+001, 4.1673442E+001, 2.7265081E+001, 4.4747521E+001, 4.0895213E+001, 3.6775894E+001, 2.2513650E+001, 4.4506618E+001, 3.6050038E+001, 2.9862423E+001, 1.8779190E+001
 8.8000420E+001, 6.0291463E+001, 4.9821222E+001, 4.4331861E+001, 3.9816818E+001, 4.5612018E+001, 4.2726658E+001, 3.8060283E+001, 2.3657466E+001, 4.1234288E+001, 3.9283727E+001, 3.1014161E+001, 1.8763440E+001, 4.0625117E+001, 3.8977096E+001, 2.9838488E+001, 1.7827742E+001, 4.2664927E+001, 4.2979646E+001, 3.5220256E+001, 2.5300263E+001, 4.3502750E+001, 4.4042883E+001, 3.6585531E+001, 2.6476549E+001, 4.1760571E+001, 4.0303968E+001, 3.1529732E+001, 2.2251676E+001
 8.8500001E+001, 5.9969881E+001, 5.0330214E+001, 4.5710541E+001, 3.1367016E+001, 4.8224129E+001, 4.5858898E+001, 3.9624549E+001, 2.1403624E+001, 4.3173797E+001, 4.0983036E+001, 3.7431731E+001, 2.2032274E+001, 4.3010786E+001, 4.2630643E+001, 3.3014168E+001, 2.1876927E+001, 4.2228946E+001, 3.9843914E+001, 3.2242605E+001, 1.6557720E+001, 4.6455647E+001, 4.2840794E+001, 3.6110095E+001, 1.8074376E+001, 4.5628972E+001, 4.2348947E+001, 3.3907824E+001, 2.1510598E+001
 8.9000422E+001, 6.0994483E+001, 4.8340448E+001, 4.3254992E+001, 3.2557181E+001, 4.8891998E+001, 4.4270893E+001, 3.8289652E+001, 1.6407321E+001, 4.4119834E+001, 4.3736780E+001, 3.7390121E+001, 2.2550711E+001, 4.2510508E+001, 4.1288858E+001, 3.3643678E+001, 2.2521116E+001, 4.0900941E+001, 3.4426462E+001, 2.7508077E+001, 1.8468846E+001, 4.4242758E+001, 3.0432697E+001, 2.5176558E+001, 1.8582716E+001, 4.1515124E+001, 2.8964817E+001, 2.4991618E+001, 1.9618449E+001
 8.9500347E+001, 6.0659390E+001, 4.7619968E+001, 4.3489499E+001, 3.5383108E+001, 4.9194027E+001, 4.2166520E+001, 3.5439080E+001, 2.0080473E+001, 4.6497496E+001, 4.2588046E+001, 3.2618323E+001, 1.7950024E+001, 4.6023403E+001, 4.0649277E+001, 3.7153767E+001, 2.5312257E+001, 4.4661303E+001, 3.6920195E+001, 3.2265103E+001, 2.7102666E+001, 4.4025119E+001, 3.5188863E+001, 2.6983437E+001, 2.0356098E+001, 4.4919105E+001, 3.1379873E+001, 2.4337287E+001, 1.8773203E+001
 9.0000265E+001, 6.0365880E+001, 4.8747468E+001, 4.3502196E+001, 4.1762831E+001, 4.7871118E+001, 4.3126773E+001, 3.4653052E+001, 2.0753382E+001, 4.1688717E+001, 3.8593890E+001, 3.6152622E+001, 1.6175935E+001, 4.2232448E+001, 4.2398991E+001, 3.4033235E+001, 2.0459120E+001, 4.3809239E+001, 4.5185149E+001, 4.0081245E+001, 3.0134259E+001, 4.4802300E+001, 4.2946543E+001, 3.9298062E+001, 2.8733178E+001, 4.4201328E+001, 3.9553553E+001, 3.3622785E+001, 2.2768322E+001
 9.0500013E+001, 6.0668698E+001, 4.7661536E+001, 4.3868859E+001, 3.6211057E+001, 4.6886364E+001, 4.3761451E+001, 3.8726463E+001, 2.5671098E+001, 4.1650822E+001, 3.9048430E+001, 3.8990381E+001, 1.7795318E+001, 4.0182962E+001, 3.8435841E+001, 3.7059322E+001, 2.2034167E+001, 4.4618979E+001, 3.9263970E+001, 3.3853185E+001, 2.2039956E+001, 4.5762483E+001, 4.2011004E+001, 3.4999237E+001, 2.6521839E+001, 4.2918694E+001, 3.9619586E+001, 3.5500763E+001, 2.7485201E+001
 9.1000037E+001, 6.0878850E+001, 4.7629002E+001, 4.1862235E+001, 3.5242712E+001, 4.8406246E+001, 4.2941136E+001, 4.0270126E+001, 2.1969135E+001, 4.2542014E+001, 4.0852107E+001, 3.7778107E+001, 2.3345537E+001, 4.0700387E+001, 3.9182823E+001, 3.5813341E+001, 2.2382799E+001, 4.2201369E+001, 3.8646283E+001, 3.2975032E+001, 2.1276788E+001, 4.5300869E+001, 3.9310298E+001, 3.2283085E+001, 1.6932563E+001, 4.6535606E+001, 3.9562909E+001, 2.9765097E+001, 1.9445849E+001
 9.1500292E+001, 6.0131101E+001, 4.7729849E+001, 4.2760333E+001, 3.8161457E+001, 4.6454316E+001, 4.2195958E+001, 3.8547733E+001, 1.9054453E+001, 4.4262148E+001, 4.2056174E+001, 4.1156293E+001, 2.2319916E+001, 4.3251329E+001, 4.3396462E+001, 3.2480260E+001, 2.0854240E+001, 4.3332348E+001, 4.2959443E+001, 3.3626500E+001, 2.2896170E+001, 4.3170793E+001, 3.6187870E+001, 3.0505601E+001, 2.0052420E+001, 4.3002190E+001, 3.2165738E+001, 2.5966951E+001, 1.7149958E+001
 9.2000500E+001, 6.0411002E+001, 4.7730285E+001, 4.2648998E+001, 3.7847583E+001, 4.8894514E+001, 4.2474092E+001, 3.7837130E+001, 2.3075116E+001, 4.3015282E+001, 4.1418352E+001, 4.2176524E+001, 2.1118195E+001, 4.7166519E+001, 4.5351210E+001, 4.7294552E+001, 2.8252202E+001, 4.5968867E+001, 4.6837349E+001, 4.4479606E+001, 2.5940238E+001, 4.4838081E+001, 4.6379222E+001, 3.6374340E+001, 2.3933576E+001, 4.4629037E+001, 4.0888192E+001, 3.0046300E+001, 1.8622457E+001
 9.2500050E+001, 6.0550138E+001, 4.5074829E+001, 4.2142114E+001, 3.3690771E+001, 4.7212129E+001, 4.1628789E+001, 3.7902793E+001, 1.6804737E+001, 4.4338127E+001, 4.4215495E+001, 3.9165164E+001, 2.0948376E+001, 4.3734586E+001, 4.1073969E+001, 3.5579906E+001, 1.9171938E+001, 4.7393716E+001, 4.6901728E+001, 3.7779493E+001, 2.1564585E+001, 4.9348920E+001, 4.8976926E+001, 4.4274989E+001, 2.7014479E+001, 4.7062717E+001, 4.4294392E+001, 3.8498664E+001, 2.6836599E+001
 9.3000065E+001, 5.9254927E+001, 4.7776116E+001, 4.1799974E+001, 3.7526653E+001, 4.5868886E+001, 4.0804287E+001, 3.6832855E+001, 1.6726288E+001, 4.2800315E+001, 4.1795611E+001, 3.3536048E+001, 1.6008119E+001, 4.3947149E+001, 4.2418597E+001, 3.6248092E+001, 2.1767359E+001, 4.2901770E+001, 4.3504599E+001, 3.3966613E+001, 1.9825038E+001, 4.5425585E+001, 4.4523723E+001, 2.7680834E+001, 1.2319561E+001, 4.4271010E+001, 4.1699880E+001, 2.4384160E+001, 1.2572670E+001
