s,m/s,kg/m2/s,C,C
 5.1030882E+001, 4.3935091E+000, 2.6301913E-002, 5.6826133E+001, 6.5604830E+001
 5.1032499E+001, 4.3877859E+000, 2.5422585E-002, 5.6833252E+001, 6.5391249E+001
 5.1034116E+001, 4.3880109E+000, 2.3540336E-002, 5.6842377E+001, 6.5174282E+001
 5.1035733E+001, 4.3947321E+000, 2.5268068E-002, 5.6854679E+001, 6.4967760E+001
 5.1037351E+001, 4.4050560E+000, 2.5848112E-002, 5.6862996E+001, 6.4773554E+001
 5.1038968E+001, 4.4240738E+000, 2.4090190E-002, 5.6869694E+001, 6.4601539E+001
 5.1040585E+001, 4.4471065E+000, 2.8643949E-002, 5.6802908E+001, 6.6159739E+001
 5.1042202E+001, 4.4725985E+000, 2.2119528E-002, 5.6800123E+001, 6.5362288E+001
 5.1043820E+001, 4.5021760E+000, 2.5047270E-002, 5.6811931E+001, 6.5023794E+001
 5.1045437E+001, 4.5420627E+000, 2.1329197E-002, 5.6813816E+001, 6.4701992E+001
 5.1047054E+001, 4.5906897E+000, 2.4152002E-002, 5.6825724E+001, 6.4789458E+001
 5.1048671E+001, 4.6443367E+000, 2.1324809E-002, 5.6829662E+001, 6.4831287E+001
 5.1050289E+001, 4.7081937E+000, 2.4657785E-002, 5.6839417E+001, 6.4726405E+001
 5.1051906E+001, 4.7732351E+000, 2.3690335E-002, 5.6840735E+001, 6.4597526E+001
 5.1053523E+001, 4.8371525E+000, 2.5552311E-002, 5.6844779E+001, 6.4831754E+001
 5.1055140E+001, 4.8966771E+000, 2.5165581E-002, 5.6698012E+001, 6.6267928E+001
 5.1056757E+001, 4.9542461E+000, 1.9836198E-002, 5.6702426E+001, 6.5705248E+001
 5.1058536E+001, 5.0112918E+000, 2.0147516E-002, 5.6713806E+001, 6.5355991E+001
 5.1060315E+001, 5.0584068E+000, 2.2476631E-002, 5.6721463E+001, 6.5046406E+001
 5.1062094E+001, 5.0905499E+000, 2.0867964E-002, 5.6725989E+001, 6.4780479E+001
 5.1063873E+001, 5.1076528E+000, 2.2165510E-002, 5.6731964E+001, 6.4777170E+001
 5.1065652E+001, 5.1131034E+000, 2.4418638E-002, 5.6734932E+001, 6.4623034E+001
 5.1067431E+001, 5.1035949E+000, 2.3477652E-002, 5.6734794E+001, 6.4796662E+001
 5.1069210E+001, 5.0803012E+000, 1.9850883E-002, 5.6735039E+001, 6.4614337E+001
 5.1070989E+001, 5.0436433E+000, 2.6926298E-002, 5.6627647E+001, 6.5500928E+001
 5.1072768E+001, 4.9972125E+000, 1.9511939E-002, 5.6614735E+001, 6.4633265E+001
 5.1074547E+001, 4.9420054E+000, 2.2159239E-002, 5.6624589E+001, 6.4917908E+001
 5.1076326E+001, 4.8834432E+000, 2.0293711E-002, 5.6619958E+001, 6.4688758E+001
 5.1078105E+001, 4.8265235E+000, 2.2478837E-002, 5.6624560E+001, 6.4745879E+001
 5.1079884E+001, 4.7754212E+000, 1.9634676E-002, 5.6623386E+001, 6.4714632E+001
 5.1081663E+001, 4.7352857E+000, 2.1802869E-002, 5.6628753E+001, 6.4772584E+001
 5.1083442E+001, 4.7054489E+000, 2.0104389E-002, 5.6628848E+001, 6.4724692E+001
 5.1085221E+001, 4.6924445E+000, 2.2335826E-002, 5.6630991E+001, 6.4776862E+001
 5.1087000E+001, 4.6964060E+000, 3.9113751E-002, 5.6591869E+001, 6.8532517E+001
 5.1088779E+001, 4.7205869E+000, 2.3725124E-002, 5.6527973E+001, 6.5584806E+001
 5.1090558E+001, 4.7673593E+000, 2.4997872E-002, 5.6530179E+001, 6.5153911E+001
 5.1092336E+001, 4.8402570E+000, 2.0089863E-002, 5.6522764E+001, 6.4738837E+001
 5.1094115E+001, 4.9347716E+000, 2.0979789E-002, 5.6525018E+001, 6.4642915E+001
 5.1095894E+001, 5.0454790E+000, 2.2805872E-002, 5.6522134E+001, 6.4675828E+001
 5.1097673E+001, 5.1649028E+000, 2.1466661E-002, 5.6516351E+001, 6.4642044E+001
 5.1099452E+001, 5.2902500E+000, 2.0874508E-002, 5.6512307E+001, 6.4708332E+001
 5.1101231E+001, 5.4141864E+000, 2.2923794E-002, 5.6510503E+001, 6.4696357E+001
 5.1103010E+001, 5.5294706E+000, 3.5737983E-002, 5.6450652E+001, 6.7434165E+001
 5.1104789E+001, 5.6308362E+000, 2.5022000E-002, 5.6406728E+001, 6.5614128E+001
 5.1106746E+001, 5.7185682E+000, 2.5813195E-002, 5.6400575E+001, 6.5192740E+001
 5.1108703E+001, 5.7719885E+000, 2.2579130E-002, 5.6390348E+001, 6.4788523E+001
 5.1110660E+001, 5.7867997E+000, 2.0632669E-002, 5.6386985E+001, 6.4617512E+001
 5.1112617E+001, 5.7613459E+000, 2.0373451E-002, 5.6387713E+001, 6.4732474E+001
 5.1114573E+001, 5.6999948E+000, 2.0555298E-002, 5.6388034E+001, 6.4607979E+001
 5.1116530E+001, 5.6067372E+000, 2.2545111E-002, 5.6387963E+001, 6.4749593E+001
 5.1118487E+001, 5.4924218E+000, 2.0664993E-002, 5.6385367E+001, 6.4655469E+001
 5.1120444E+001, 5.3681575E+000, 3.4578419E-002, 5.6306260E+001, 6.7089634E+001
 5.1122401E+001, 5.2417387E+000, 2.5573763E-002, 5.6264666E+001, 6.5563486E+001
 5.1124358E+001, 5.1222686E+000, 2.3134311E-002, 5.6262118E+001, 6.4940346E+001
 5.1126314E+001, 5.0172535E+000, 2.1098182E-002, 5.6257960E+001, 6.4623945E+001
 5.1128271E+001, 4.9332073E+000, 2.2060893E-002, 5.6255254E+001, 6.4728277E+001
 5.1130228E+001, 4.8761537E+000, 1.9691439E-002, 5.6250605E+001, 6.4598015E+001
 5.1132185E+001, 4.8526597E+000, 2.3463334E-002, 5.6252459E+001, 6.4809752E+001
 5.1134142E+001, 4.8631642E+000, 2.0018849E-002, 5.6243855E+001, 6.4617177E+001
 5.1136099E+001, 4.9028615E+000, 2.3259749E-002, 5.6243443E+001, 6.4903902E+001
 5.1138251E+001, 4.9781543E+000, 3.6149419E-002, 5.6198027E+001, 6.6961896E+001
 5.1140404E+001, 5.0804504E+000, 2.2972275E-002, 5.6141860E+001, 6.5274695E+001
 5.1142556E+001, 5.2047412E+000, 2.2853448E-002, 5.6135902E+001, 6.4837082E+001
 5.1144709E+001, 5.3367416E+000, 2.0210002E-002, 5.6127937E+001, 6.4814882E+001
 5.1146861E+001, 5.4654970E+000, 2.1433541E-002, 5.6125225E+001, 6.4919920E+001
 5.1149014E+001, 5.5800261E+000, 2.1339595E-002, 5.6120062E+001, 6.4699203E+001
 5.1151166E+001, 5.6681829E+000, 1.9850813E-002, 5.6114648E+001, 6.4944630E+001
 5.1153319E+001, 5.7236437E+000, 1.9896263E-002, 5.6110927E+001, 6.4620258E+001
 5.1155471E+001, 5.7426937E+000, 2.1728848E-002, 5.6108007E+001, 6.4890527E+001
 5.1157624E+001, 5.7249803E+000, 3.2286341E-002, 5.6078113E+001, 6.6428577E+001
 5.1159777E+001, 5.6742559E+000, 2.2213961E-002, 5.6029156E+001, 6.5196353E+001
 5.1161929E+001, 5.5957468E+000, 1.9349387E-002, 5.6028555E+001, 6.4624860E+001
 5.1164082E+001, 5.4989958E+000, 1.9706542E-002, 5.6026798E+001, 6.4687249E+001
 5.1166234E+001, 5.3986920E+000, 2.1544198E-002, 5.6023951E+001, 6.4987831E+001
 5.1168387E+001, 5.3049154E+000, 1.9526693E-002, 5.6015298E+001, 6.4820765E+001
 5.1170539E+001, 5.2264782E+000, 1.9874963E-002, 5.6013745E+001, 6.4754391E+001
 5.1172692E+001, 5.1791825E+000, 2.1644268E-002, 5.6008702E+001, 6.4708815E+001
 5.1174844E+001, 5.1631942E+000, 2.2784420E-002, 5.6001565E+001, 6.4701852E+001
 5.1176997E+001, 5.1784913E+000, 3.5356987E-002, 5.5958554E+001, 6.6232520E+001
 5.1179149E+001, 5.2253352E+000, 1.9845021E-002, 5.5899434E+001, 6.5299620E+001
 5.1181302E+001, 5.2972904E+000, 2.1399857E-002, 5.5905517E+001, 6.4837911E+001
 5.1183454E+001, 5.3843129E+000, 1.9775593E-002, 5.5900775E+001, 6.4685376E+001
 5.1185607E+001, 5.4804300E+000, 2.0890237E-002, 5.5898505E+001, 6.4650537E+001
 5.1187759E+001, 5.5752856E+000, 1.9228166E-002, 5.5895937E+001, 6.4663188E+001
 5.1189912E+001, 5.6562378E+000, 2.0366214E-002, 5.5896910E+001, 6.4617706E+001
 5.1192064E+001, 5.7152795E+000, 2.0779099E-002, 5.5894284E+001, 6.4682898E+001
 5.1194217E+001, 5.7447551E+000, 1.9678681E-002, 5.5889362E+001, 6.4600489E+001
 5.1196370E+001, 5.7406574E+000, 4.2503505E-002, 5.5805848E+001, 6.7194585E+001
 5.1198522E+001, 5.7042798E+000, 2.5450880E-002, 5.5730871E+001, 6.5155513E+001
 5.1200675E+001, 5.6393029E+000, 2.0362319E-002, 5.5727714E+001, 6.5007577E+001
 5.1202827E+001, 5.5488066E+000, 1.8628587E-002, 5.5722521E+001, 6.4695522E+001
 5.1204980E+001, 5.4427740E+000, 2.0792921E-002, 5.5721605E+001, 6.4765877E+001
 5.1207132E+001, 5.3329124E+000, 2.0635716E-002, 5.5714631E+001, 6.4601883E+001
 5.1209285E+001, 5.2298243E+000, 2.0342618E-002, 5.5712177E+001, 6.4665269E+001
 5.1211437E+001, 5.1436829E+000, 1.8460716E-002, 5.5706258E+001, 6.4743672E+001
 5.1213590E+001, 5.0829607E+000, 2.0395260E-002, 5.5708196E+001, 6.4600421E+001
 5.1215742E+001, 5.0519346E+000, 3.3879953E-002, 5.5469213E+001, 6.6299049E+001
 5.1217895E+001, 5.0473454E+000, 2.1264422E-002, 5.5443864E+001, 6.5037591E+001
 5.1220047E+001, 5.0684662E+000, 1.8832655E-002, 5.5446511E+001, 6.4774042E+001
 5.1222200E+001, 5.1127483E+000, 1.8358070E-002, 5.5446215E+001, 6.4581152E+001
 5.1224352E+001, 5.1740000E+000, 2.1020749E-002, 5.5446871E+001, 6.4752087E+001
 5.1226505E+001, 5.2407746E+000, 1.9428554E-002, 5.5440851E+001, 6.4580891E+001
 5.1228657E+001, 5.3045692E+000, 2.0219670E-002, 5.5438262E+001, 6.4773406E+001
 5.1230810E+001, 5.3574364E+000, 1.8322642E-002, 5.5434762E+001, 6.4624946E+001
 5.1232963E+001, 5.3904364E+000, 1.9214943E-002, 5.5435009E+001, 6.4825080E+001
 5.1235115E+001, 5.3990782E+000, 1.9579904E-002, 5.4949952E+001, 6.4985939E+001
 5.1237268E+001, 5.3808204E+000, 1.4062905E-002, 5.4974792E+001, 6.4410148E+001
 5.1239420E+001, 5.3305382E+000, 1.5043910E-002, 5.4981335E+001, 6.4595279E+001
 5.1241573E+001, 5.2532080E+000, 1.6489867E-002, 5.4987868E+001, 6.4682648E+001
 5.1243725E+001, 5.1552587E+000, 1.6193365E-002, 5.4989077E+001, 6.4606842E+001
 5.1245878E+001, 5.0409448E+000, 1.6267299E-002, 5.4992986E+001, 6.4730625E+001
 5.1248030E+001, 4.9160045E+000, 1.7800974E-002, 5.4995269E+001, 6.4662189E+001
 5.1250183E+001, 4.7880977E+000, 1.8462612E-002, 5.4994448E+001, 6.4754290E+001
 5.1252335E+001, 4.6621257E+000, 1.6729090E-002, 5.4993379E+001, 6.4885599E+001
 5.1254488E+001, 4.5438248E+000, 1.2499510E-002, 5.4441412E+001, 6.4439451E+001
 5.1256640E+001, 4.4385689E+000, 1.2763471E-002, 5.4482369E+001, 6.4382870E+001
 5.1258793E+001, 4.3501584E+000, 1.3590011E-002, 5.4489100E+001, 6.4592042E+001
 5.1260945E+001, 4.2792722E+000, 1.4402358E-002, 5.4496956E+001, 6.4645109E+001
 5.1263098E+001, 4.2252628E+000, 1.3909429E-002, 5.4502134E+001, 6.4786486E+001
 5.1265251E+001, 4.1898385E+000, 1.4908408E-002, 5.4507791E+001, 6.4593323E+001
 5.1267403E+001, 4.1713207E+000, 1.6338390E-002, 5.4512128E+001, 6.4970313E+001
 5.1269556E+001, 4.1685365E+000, 1.4507889E-002, 5.4508257E+001, 6.4559147E+001
 5.1271708E+001, 4.1793065E+000, 1.7181189E-002, 5.4512711E+001, 6.4650632E+001
 5.1273861E+001, 4.1999183E+000, 1.2253354E-002, 5.3896558E+001, 6.4558950E+001
 5.1276013E+001, 4.2270530E+000, 1.1733054E-002, 5.3939305E+001, 6.4386318E+001
 5.1278166E+001, 4.2602935E+000, 1.1845691E-002, 5.3943904E+001, 6.4399812E+001
 5.1280318E+001, 4.2957220E+000, 1.2034352E-002, 5.3952465E+001, 6.4410782E+001
 5.1282471E+001, 4.3307167E+000, 1.2353942E-002, 5.3959506E+001, 6.4519752E+001
 5.1284623E+001, 4.3636518E+000, 1.4370035E-002, 5.3965475E+001, 6.4657084E+001
 5.1286776E+001, 4.3939319E+000, 1.3629831E-002, 5.3964761E+001, 6.4599088E+001
 5.1288928E+001, 4.4197166E+000, 1.2457245E-002, 5.3968033E+001, 6.4440673E+001
 5.1291081E+001, 4.4416209E+000, 1.3306340E-002, 5.3972954E+001, 6.4641527E+001
 5.1293233E+001, 4.4569237E+000, 1.4186235E-002, 5.3444497E+001, 6.5159942E+001
 5.1295386E+001, 4.4679930E+000, 1.1114767E-002, 5.3464701E+001, 6.4405323E+001
 5.1297538E+001, 4.4734384E+000, 1.1286795E-002, 5.3471613E+001, 6.4455060E+001
 5.1299691E+001, 4.4743019E+000, 1.1506405E-002, 5.3478630E+001, 6.4500027E+001
 5.1301844E+001, 4.4725802E+000, 1.2372775E-002, 5.3484440E+001, 6.4550443E+001
 5.1303996E+001, 4.4694963E+000, 1.2582286E-002, 5.3487055E+001, 6.4635217E+001
 5.1306149E+001, 4.4627633E+000, 1.1931316E-002, 5.3489175E+001, 6.4515196E+001
 5.1308301E+001, 4.4543112E+000, 1.2685823E-002, 5.3492683E+001, 6.4585883E+001
 5.1310454E+001, 4.4457555E+000, 1.2704044E-002, 5.3493557E+001, 6.4596709E+001
 5.1312606E+001, 4.4389460E+000, 1.4877226E-002, 5.3115025E+001, 6.5216093E+001
 5.1314759E+001, 4.4369271E+000, 1.0729325E-002, 5.3120430E+001, 6.4293225E+001
 5.1316911E+001, 4.4421055E+000, 1.0983525E-002, 5.3126411E+001, 6.4505551E+001
 5.1319064E+001, 4.4520380E+000, 1.2296100E-002, 5.3129512E+001, 6.4591845E+001
 5.1321216E+001, 4.4676738E+000, 1.1023950E-002, 5.3128937E+001, 6.4455332E+001
 5.1323369E+001, 4.4904152E+000, 1.1207634E-002, 5.3132360E+001, 6.4511377E+001
 5.1325521E+001, 4.5162587E+000, 1.1432725E-002, 5.3135202E+001, 6.4524494E+001
 5.1327674E+001, 4.5457249E+000, 1.2212232E-002, 5.3137111E+001, 6.4642812E+001
 5.1329826E+001, 4.5757295E+000, 1.1607434E-002, 5.3137503E+001, 6.4533399E+001
 5.1331979E+001, 4.6069688E+000, 1.4164550E-002, 5.2898728E+001, 6.5589150E+001
 5.1334131E+001, 4.6445401E+000, 1.0750167E-002, 5.2897857E+001, 6.4351538E+001
 5.1336284E+001, 4.6869420E+000, 1.1084755E-002, 5.2902101E+001, 6.4538853E+001
 5.1338437E+001, 4.7339744E+000, 1.1698163E-002, 5.2903491E+001, 6.4678536E+001
 5.1340589E+001, 4.7841923E+000, 1.1776885E-002, 5.2903110E+001, 6.4559873E+001
 5.1342742E+001, 4.8431294E+000, 1.2481691E-002, 5.2901901E+001, 6.4609776E+001
 5.1344894E+001, 4.9062990E+000, 1.1177652E-002, 5.2899857E+001, 6.4528443E+001
 5.1347047E+001, 4.9753613E+000, 1.1385706E-002, 5.2900393E+001, 6.4529871E+001
 5.1348966E+001, 5.0413564E+000, 1.2650438E-002, 5.2900555E+001, 6.4693916E+001
 5.1350886E+001, 5.1050891E+000, 1.2986389E-002, 5.2624192E+001, 6.5943352E+001
 5.1352805E+001, 5.1669009E+000, 1.0371085E-002, 5.2629959E+001, 6.4474956E+001
 5.1354725E+001, 5.2353756E+000, 1.0516043E-002, 5.2632835E+001, 6.4471422E+001
 5.1356644E+001, 5.3067516E+000, 1.1254941E-002, 5.2634992E+001, 6.4589140E+001
 5.1358564E+001, 5.3766992E+000, 1.0645536E-002, 5.2635532E+001, 6.4497443E+001
 5.1360484E+001, 5.4442094E+000, 1.1527574E-002, 5.2637839E+001, 6.4555955E+001
 5.1362403E+001, 5.5050666E+000, 1.1372905E-002, 5.2637383E+001, 6.4661801E+001
 5.1364323E+001, 5.5587671E+000, 1.0776145E-002, 5.2637193E+001, 6.4494437E+001
 5.1366036E+001, 5.6047373E+000, 1.2123442E-002, 5.2637875E+001, 6.4616130E+001
 5.1367750E+001, 5.6446924E+000, 1.3989569E-002, 5.2394674E+001, 6.6869982E+001
 5.1369464E+001, 5.6801158E+000, 1.0628249E-002, 5.2394614E+001, 6.5127812E+001
 5.1371177E+001, 5.7072439E+000, 1.0150236E-002, 5.2396194E+001, 6.4522039E+001
 5.1372891E+001, 5.7288235E+000, 1.0807459E-002, 5.2397709E+001, 6.4564379E+001
 5.1374605E+001, 5.7383700E+000, 1.0823063E-002, 5.2397188E+001, 6.4584092E+001
 5.1376318E+001, 5.7426746E+000, 1.0241674E-002, 5.2396388E+001, 6.4451709E+001
 5.1378032E+001, 5.7423448E+000, 1.0966128E-002, 5.2396647E+001, 6.4575967E+001
 5.1379746E+001, 5.7324910E+000, 1.0958853E-002, 5.2394513E+001, 6.4612997E+001
 5.1381259E+001, 5.7138008E+000, 1.0335808E-002, 5.2392638E+001, 6.4479923E+001
 5.1382772E+001, 5.6884549E+000, 1.0210593E-002, 5.2027520E+001, 6.4636480E+001
 5.1384285E+001, 5.6563538E+000, 9.3741869E-003, 5.2045095E+001, 6.4186085E+001
 5.1385798E+001, 5.6221470E+000, 9.4231264E-003, 5.2044849E+001, 6.4314335E+001
 5.1387311E+001, 5.5892796E+000, 9.4583295E-003, 5.2045939E+001, 6.4325062E+001
 5.1388824E+001, 5.5628409E+000, 9.5007300E-003, 5.2046728E+001, 6.4341549E+001
 5.1390337E+001, 5.5470107E+000, 9.5426218E-003, 5.2047286E+001, 6.4340463E+001
 5.1391850E+001, 5.5430853E+000, 9.5856643E-003, 5.2048057E+001, 6.4330768E+001
 5.1393363E+001, 5.5507945E+000, 9.6305750E-003, 5.2048672E+001, 6.4366683E+001
 5.1394876E+001, 5.5694515E+000, 9.6772537E-003, 5.2049181E+001, 6.4407862E+001
 5.1396389E+001, 5.6030728E+000, 9.2881272E-003, 5.1583938E+001, 6.5113803E+001
 5.1398054E+001, 5.6541159E+000, 8.7274127E-003, 5.1607478E+001, 6.4012072E+001
 5.1399718E+001, 5.7177409E+000, 8.7575898E-003, 5.1608474E+001, 6.4245784E+001
 5.1401382E+001, 5.7842925E+000, 8.7848045E-003, 5.1611584E+001, 6.4270079E+001
 5.1403047E+001, 5.8498861E+000, 8.8128431E-003, 5.1614515E+001, 6.4317128E+001
 5.1404711E+001, 5.9114552E+000, 8.8395504E-003, 5.1617181E+001, 6.4349053E+001
 5.1406375E+001, 5.9675654E+000, 8.8652133E-003, 5.1619529E+001, 6.4373205E+001
 5.1408040E+001, 6.0098363E+000, 8.8896556E-003, 5.1621681E+001, 6.4389669E+001
 5.1409704E+001, 6.0344605E+000, 8.9130416E-003, 5.1623578E+001, 6.4401343E+001
 5.1411368E+001, 6.0464334E+000, 8.2293901E-003, 5.1181022E+001, 6.4066358E+001
 5.1413033E+001, 6.0441480E+000, 8.3003597E-003, 5.1202209E+001, 6.4184324E+001
 5.1414697E+001, 6.0344972E+000, 8.3155805E-003, 5.1203336E+001, 6.4219263E+001
 5.1416361E+001, 6.0178383E+000, 8.3378950E-003, 5.1205986E+001, 6.4257406E+001
 5.1418026E+001, 5.9975327E+000, 8.3579685E-003, 5.1207936E+001, 6.4282382E+001
 5.1419690E+001, 5.9741773E+000, 8.3767548E-003, 5.1209476E+001, 6.4299275E+001
 5.1421354E+001, 5.9469456E+000, 8.3948368E-003, 5.1210631E+001, 6.4313173E+001
 5.1423019E+001, 5.9197154E+000, 8.4119870E-003, 5.1211347E+001, 6.4325001E+001
 5.1424683E+001, 5.8895160E+000, 8.4289648E-003, 5.1211493E+001, 6.4339136E+001
 5.1426347E+001, 5.8584639E+000, 7.9096707E-003, 5.0811988E+001, 6.3587331E+001
 5.1428012E+001, 5.8276869E+000, 7.9630598E-003, 5.0827015E+001, 6.3797716E+001
 5.1429676E+001, 5.7969742E+000, 7.9736008E-003, 5.0825686E+001, 6.3861204E+001
 5.1431340E+001, 5.7668710E+000, 7.9892277E-003, 5.0825404E+001, 6.3941598E+001
 5.1433005E+001, 5.7388054E+000, 8.0031636E-003, 5.0824500E+001, 6.4013449E+001
 5.1434669E+001, 5.7161148E+000, 8.0161716E-003, 5.0823452E+001, 6.4079127E+001
 5.1436333E+001, 5.6985929E+000, 8.0275760E-003, 5.0822086E+001, 6.4131553E+001
 5.1437998E+001, 5.6908533E+000, 8.0372675E-003, 5.0820454E+001, 6.4170923E+001
 5.1439662E+001, 5.6935266E+000, 8.0451078E-003, 5.0818672E+001, 6.4195004E+001
 5.1441327E+001, 5.7048295E+000, 7.5322910E-003, 5.0379470E+001, 6.3257463E+001
 5.1442991E+001, 5.7258869E+000, 7.5731925E-003, 5.0393770E+001, 6.3311029E+001
 5.1444655E+001, 5.7527146E+000, 7.5777800E-003, 5.0392089E+001, 6.3331148E+001
 5.1446320E+001, 5.7843523E+000, 7.5855883E-003, 5.0391646E+001, 6.3348788E+001
 5.1447984E+001, 5.8166661E+000, 7.5917113E-003, 5.0390922E+001, 6.3364888E+001
 5.1449648E+001, 5.8478888E+000, 7.5966601E-003, 5.0390072E+001, 6.3373983E+001
 5.1451313E+001, 5.8806691E+000, 7.6002791E-003, 5.0389182E+001, 6.3378770E+001
 5.1452977E+001, 5.9162597E+000, 7.6031977E-003, 5.0388213E+001, 6.3380848E+001
 5.1454641E+001, 5.9509840E+000, 7.6052776E-003, 5.0387196E+001, 6.3379320E+001
 5.1456306E+001, 5.9812953E+000, 7.2965708E-003, 5.0014210E+001, 6.3686376E+001
 5.1457970E+001, 6.0095891E+000, 7.3142048E-003, 5.0023191E+001, 6.3616179E+001
 5.1459634E+001, 6.0354902E+000, 7.3160523E-003, 5.0022234E+001, 6.3601237E+001
 5.1461299E+001, 6.0566733E+000, 7.3191009E-003, 5.0021997E+001, 6.3576070E+001
 5.1462963E+001, 6.0724174E+000, 7.3213004E-003, 5.0021467E+001, 6.3550645E+001
 5.1464627E+001, 6.0846675E+000, 7.3231883E-003, 5.0020976E+001, 6.3525272E+001
 5.1466292E+001, 6.0899347E+000, 7.3249192E-003, 5.0020372E+001, 6.3504291E+001
 5.1467956E+001, 6.0876996E+000, 7.3261799E-003, 5.0019688E+001, 6.3484198E+001
 5.1469620E+001, 6.0774693E+000, 7.3269812E-003, 5.0018811E+001, 6.3472385E+001
 5.1471285E+001, 6.0607209E+000, 7.2353250E-003, 4.9771124E+001, 6.4010059E+001
 5.1472949E+001, 6.0313752E+000, 7.2226308E-003, 4.9772602E+001, 6.3889057E+001
 5.1474613E+001, 5.9942935E+000, 7.2228268E-003, 4.9770744E+001, 6.3876571E+001
 5.1476278E+001, 5.9523297E+000, 7.2213377E-003, 4.9768824E+001, 6.3857702E+001
 5.1477942E+001, 5.9041537E+000, 7.2200841E-003, 4.9766679E+001, 6.3842136E+001
 5.1479606E+001, 5.8507491E+000, 7.2186336E-003, 4.9764449E+001, 6.3831370E+001
 5.1481271E+001, 5.7942880E+000, 7.2172215E-003, 4.9762171E+001, 6.3818434E+001
 5.1483102E+001, 5.7378909E+000, 7.2155133E-003, 4.9759580E+001, 6.3806178E+001
 5.1484932E+001, 5.6874944E+000, 7.2134446E-003, 4.9757077E+001, 6.3790247E+001
 5.1486763E+001, 5.6464980E+000, 7.1317351E-003, 4.9527876E+001, 6.4172407E+001
 5.1488594E+001, 5.6142061E+000, 7.1169232E-003, 4.9528703E+001, 6.3989243E+001
 5.1490425E+001, 5.5895597E+000, 7.1146657E-003, 4.9526951E+001, 6.3951906E+001
 5.1492255E+001, 5.5714826E+000, 7.1106987E-003, 4.9525391E+001, 6.3894199E+001
 5.1494086E+001, 5.5551902E+000, 7.1069440E-003, 4.9523835E+001, 6.3845153E+001
 5.1495917E+001, 5.5418683E+000, 7.1032033E-003, 4.9522536E+001, 6.3796556E+001
 5.1497748E+001, 5.5367748E+000, 7.0993691E-003, 4.9521447E+001, 6.3749735E+001
 5.1499579E+001, 5.5335485E+000, 7.0951113E-003, 4.9520085E+001, 6.3703934E+001
 5.1501409E+001, 5.5314306E+000, 7.0908811E-003, 4.9518378E+001, 6.3659205E+001
 5.1503240E+001, 5.5276526E+000, 7.0328374E-003, 4.9343160E+001, 6.3754040E+001
 5.1505071E+001, 5.5252663E+000, 7.0246402E-003, 4.9342560E+001, 6.3690059E+001
 5.1506902E+001, 5.5222586E+000, 7.0229970E-003, 4.9341128E+001, 6.3656760E+001
 5.1508733E+001, 5.5211525E+000, 7.0205819E-003, 4.9339723E+001, 6.3623089E+001
 5.1510563E+001, 5.5226547E+000, 7.0183963E-003, 4.9338309E+001, 6.3593530E+001
 5.1512394E+001, 5.5262825E+000, 7.0160613E-003, 4.9336551E+001, 6.3568013E+001
 5.1514225E+001, 5.5304820E+000, 7.0139133E-003, 4.9334884E+001, 6.3545357E+001
 5.1516056E+001, 5.5350244E+000, 7.0118310E-003, 4.9333263E+001, 6.3525410E+001
 5.1517886E+001, 5.5408122E+000, 7.0098304E-003, 4.9331576E+001, 6.3508144E+001
 5.1519717E+001, 5.5413732E+000, 7.0790700E-003, 4.9234872E+001, 6.3976885E+001
 5.1521548E+001, 5.5387597E+000, 7.0511544E-003, 4.9231543E+001, 6.3856472E+001
 5.1523379E+001, 5.5331505E+000, 7.0502851E-003, 4.9230865E+001, 6.3839501E+001
 5.1525210E+001, 5.5253496E+000, 7.0453613E-003, 4.9229617E+001, 6.3811553E+001
 5.1527040E+001, 5.5109910E+000, 7.0414153E-003, 4.9228537E+001, 6.3788621E+001
 5.1528871E+001, 5.4881166E+000, 7.0377161E-003, 4.9227596E+001, 6.3762682E+001
 5.1530702E+001, 5.4584391E+000, 7.0339837E-003, 4.9226811E+001, 6.3732989E+001
 5.1532533E+001, 5.4231110E+000, 7.0303050E-003, 4.9225974E+001, 6.3702709E+001
 5.1534363E+001, 5.3873839E+000, 7.0267958E-003, 4.9225011E+001, 6.3673178E+001
 5.1536194E+001, 5.3516967E+000, 8.7386137E-003, 4.9288153E+001, 6.5132612E+001
 5.1538025E+001, 5.3145708E+000, 7.2475300E-003, 4.9270773E+001, 6.3669307E+001
 5.1539856E+001, 5.2739741E+000, 7.2613219E-003, 4.9270806E+001, 6.3885154E+001
 5.1541687E+001, 5.2290088E+000, 7.2482903E-003, 4.9268738E+001, 6.3857245E+001
 5.1543517E+001, 5.1762206E+000, 7.2417040E-003, 4.9267462E+001, 6.3864214E+001
 5.1545348E+001, 5.1168250E+000, 7.2351094E-003, 4.9266198E+001, 6.3865532E+001
 5.1547179E+001, 5.0517357E+000, 7.2293198E-003, 4.9265023E+001, 6.3866946E+001
 5.1549010E+001, 4.9830658E+000, 7.2244152E-003, 4.9264049E+001, 6.3870338E+001
 5.1550840E+001, 4.9140792E+000, 7.2199737E-003, 4.9263094E+001, 6.3874748E+001
 5.1552671E+001, 4.8448222E+000, 1.1130209E-002, 4.9463430E+001, 6.5808128E+001
 5.1554502E+001, 4.7810477E+000, 7.6588978E-003, 4.9431292E+001, 6.4392371E+001
 5.1556333E+001, 4.7297910E+000, 7.7411666E-003, 4.9433829E+001, 6.4512506E+001
