s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
Time,HFG_x5_y10,HFG_x10_y10,HFG_x15_y10,HFG_x22_y10,HFG_x5_y30,HFG_x10_y30,HFG_x15_y30,HFG_x22_y30,HFG_x5_y50,HFG_x10_y50,HFG_x15_y50,HFG_x22_y50,HFG_x5_y70,HFG_x10_y70,HFG_x15_y70,HFG_x22_y70,HFG_x5_y90,HFG_x10_y90,HFG_x15_y90,HFG_x22_y90,HFG_x5_y110,HFG_x10_y110,HFG_x15_y110,HFG_x22_y110,HFG_x5_y130,HFG_x10_y130,HFG_x15_y130,HFG_x22_y130
161.4,63.39,53.63,26.44,7.38,59.67,54.88,27.37,8.67,48.79,45.85,39.65,13.54,50.29,53.31,41.21,19.13,66.43,71.81,54.7,24.29,74.13,71.97,53.48,25.25,76.87,75.94,62.42,28.01
161.6,64.65,47.77,38.05,7.27,50.03,46.61,25.27,5.95,49.49,47.84,31.21,13.16,53.17,60.35,48.12,27.54,55.89,57.79,55.76,45.71,65.41,58.14,62.05,43.53,70.12,67.23,57.44,30.53
161.8,63.47,55.27,29.43,7.23,62.78,52.78,26.84,10.84,53.71,49.3,34.49,17.73,50.99,50.14,41.11,19.5,56.78,56.21,41.06,26.38,67.56,62.9,57.12,35.84,71.75,68.22,56.89,48.96
162,67.85,59.26,40.81,7.95,54.2,50.48,31.85,8.11,47.26,49.63,28.48,10.25,52.95,58.11,41.11,12.3,55.66,56.05,41.77,20.1,59.05,57.89,54.62,36.59,65.61,62.35,54.08,41.93
162.2,65.9,59.79,32,8.1,70.79,58.15,28.35,9.9,59.78,59.44,46.08,24.68,58.33,55.13,41.24,20.19,59.42,53.13,44.46,27.14,71.27,64.47,50.44,21.06,74.66,70.26,57.29,31.94
162.4,59.65,54.63,38.01,7.03,58.98,49.88,24.54,7.84,50.6,47.43,29.17,7.82,51.5,51.18,42.88,11.7,60.45,58.29,56,14.72,58.68,61.43,58.39,25.8,52.7,57.66,54.35,34.54
162.6,62.97,59.39,34.57,8.09,62.95,54.36,27.89,7.22,53.32,46.3,41.89,13.74,60.5,54.41,54.21,16.47,60.35,59.99,45.54,16.53,65.31,63.18,46.94,12.48,75.83,69.45,47.42,16.6
162.8,54.35,49.28,35.13,6.71,58.15,48.43,21.43,6.71,59.45,59.07,24.94,9.91,49.9,52.32,39.27,13.06,57.2,58.81,43.54,22.77,64.58,66.12,60.28,37.01,69.72,71.25,58.87,32.25
163,62.29,56.65,45.62,9.43,49.74,42.17,25.05,8.04,53.54,42.65,36.33,7.11,59.08,57.36,36.34,12.51,58.1,60.38,47.35,19.39,57.2,58.18,52.52,25.53,62.56,62.41,62.18,30.79
163.2,57.88,49.8,21.65,7.47,61.28,54.56,38.8,16.26,55.5,51.4,44.71,18.75,60.07,44.77,34.85,18.45,56.92,50.05,43.88,30.87,56.43,54.75,52.5,30.01,71.22,69.77,58.47,31.83
163.4,58.73,52.36,29.82,7.19,54.96,52.74,31.23,7.36,50.9,49.67,40.58,13.7,60.34,62.14,63.44,39.58,65.45,63.36,58.89,46.65,63.85,62.88,49.93,23.17,63.35,58.65,48.09,22.14
163.6,60.54,47.63,42.32,6.88,51.75,46.64,26.98,6.34,50.31,56.1,38.54,9.55,45.35,46.66,30.85,11.24,54.23,47.51,38.13,19.18,66.73,65.11,60.86,40.72,65.56,71.09,69.25,56.1
163.8,64.18,52.77,40.05,7.9,51.53,49.26,34.59,9.3,49.59,47.63,38.32,23.58,54.26,60.52,50.58,13.1,56.01,64.26,55.79,15.5,54.48,57.52,48.22,18.76,62.2,56.06,46.98,18
164,52.6,44.47,35.85,6.44,49.97,48.6,21.91,5.73,51.78,49.44,29.55,9.64,53.3,51.97,38.78,17.48,56.01,60.19,46.79,18.77,62.38,65.25,62.91,26.2,56.11,62.18,62.19,34.02
164.2,55.39,47.43,28.71,6.79,48.21,45.75,33.86,7.82,51.84,45.6,32.91,8.54,56.15,58.46,35.06,8.69,54.16,53.87,40.59,9.63,59.54,58.02,40.98,14.3,69.49,67.85,50.11,22.09
164.4,53.89,46.77,33.58,7.04,47.1,43.19,25.5,7.84,46.22,49.46,37.16,10.52,59.32,57.09,40.49,13.17,61.55,63.88,47.83,21.65,53.29,56.5,43.23,17.24,54.28,55.54,48.68,17.1
164.6,60.17,45.55,27.4,7.51,58.5,53.26,25.67,9.47,52.11,49.27,43.46,25.24,50.53,48.33,39.79,13.61,55.99,56.1,41.96,12.32,68.35,66.99,51.47,22.41,69.65,70.11,60.56,29.84
164.8,53.99,42.12,31.06,7.71,49.32,36.02,30.34,5.69,52.92,47.91,35.92,12.79,48.79,52.71,44.01,26.15,51.64,54.76,56.02,33.02,48.22,49.62,47.66,28.42,51.51,52.01,41.88,22.22
165,53.24,49.75,20.13,6.58,61.9,52.42,31.44,12.61,54.42,52.28,39.58,13.68,66.93,55.96,42.97,14.02,68.84,55.2,32.97,13.62,68.72,70.57,52.24,30.15,69.12,72.84,66.36,45.92
165.2,51.93,44.31,45.4,8.02,50.69,42.83,27.35,6.11,47.27,45.11,32.08,10.59,57.62,51.54,47.58,12.73,68.01,63.21,50.69,34.59,65.35,62.35,51.09,32.3,55,54.16,45.45,20.23
165.4,60.96,50.62,24.67,6.9,58.48,49.96,31.21,15.42,56.91,55.3,53.69,17.36,52.02,47.28,46.63,14.86,52.42,49.1,44.59,22.94,67.54,65.38,55.93,30.64,77.03,75.35,67.52,37.17
165.6,61.37,52.37,36.44,7.71,50.04,44.46,25.95,6.44,45.26,43.61,29.33,10.56,57.65,53.36,50.68,29.58,68.65,66.28,60.64,43.2,58.24,57.77,53.4,32.29,56.58,53.17,53.43,26.64
165.8,59.45,52.67,26.1,7.06,55.42,55.18,29.83,8.63,53.2,53.27,43.5,11.88,55.83,60.23,30.96,9.88,60.07,59.52,30.88,13.81,66.24,63.78,48.82,27.58,73.57,70.9,61.55,38.12
166,59.89,49.53,35.15,7.87,45.48,43.14,29,6.16,45.06,44.45,40.64,11.06,52.53,59.05,50.5,13.83,56.66,63.13,51.5,15.11,53.9,59.7,41.96,11.33,53.31,57.14,39.57,11.43
166.2,61.43,46.31,31.07,7.23,56.07,50.66,18.04,6.39,53.2,55.06,32.37,8.96,51.79,51.87,42.38,25.67,55.67,60.52,52.94,18.15,63.22,63.58,54.31,19.54,69.53,71.3,60.92,16.17
166.4,56.2,46.91,44.99,7.24,50.16,40.21,31.35,6.75,44.09,41.31,35.77,5.87,52.06,51.85,36.92,8.31,54.2,57.75,35.55,14.02,55.99,60.21,51.07,16.88,57.46,63.04,63.94,24.45
166.6,63.88,46.96,28.99,6.98,58.79,50.62,22.37,8.1,57.63,59.91,44.51,11.38,52.82,51.32,46.79,29.12,56.26,58.63,45.27,17.18,63.01,62.06,47.44,13.76,66.71,63.1,48.81,14.27
166.8,60.87,44,42.97,7.66,49.64,43.98,27.19,6.63,49.94,40.29,31.26,8.83,55.6,51.04,40.81,16.48,61.38,56.21,44.15,19.06,64.83,65.52,54.12,23.25,61.39,67.55,60.31,26.61
167,57.81,46.99,35.4,7.7,51.4,46.96,21.22,6.21,52.36,54.62,37.06,10.01,55.12,57.63,45.33,15.17,61.1,54.88,50.09,21.5,61.86,55.73,52.98,22.46,70.09,65.79,53.84,18.52
167.2,56.29,46.9,36.74,6.69,48.58,47.25,24.54,7.05,48.54,41.55,33.73,12.89,47.6,44.93,35.07,9.99,56.26,57.22,43.3,12.13,60.17,66.65,46.71,19.63,59.58,65.74,61.03,32.6
167.4,57.91,45.8,41.77,9.39,48.44,41.92,16.76,5.62,53.53,48.9,22.36,8.14,51.68,50.84,39.43,23.63,48.22,48.19,47.88,31.84,55.12,55.81,48.97,27.99,61.57,57.91,48.43,17.84
167.6,59.78,46.81,38.63,7.12,52.75,47.99,35.5,15.37,49.69,43.94,32.46,7.86,55.53,55.12,32.1,9.31,68.18,58.86,32.51,12.85,65.77,61.77,45.62,28.14,60.92,63.82,60.55,49.04
167.8,60.44,47.88,44.63,8,51.03,41.78,25.39,7.19,49.72,57.65,44.35,18.67,56.83,58.07,40.8,14.96,61.69,58.26,42.88,21.25,65.73,63.25,42.22,20.98,71.6,61.88,42.52,19.13
168,59.21,48.59,31.46,7.6,61.56,56.5,41.2,19.76,51.72,46.74,40.14,24.87,53.17,44.85,45.25,16.76,68.52,64.7,54.81,18.87,70.84,72.26,56.34,16.55,67.9,62.71,58.35,28.88
168.2,68.82,51.33,39.52,9.06,52.09,45.61,23.08,8.04,54.38,53.02,37.09,20.06,53.49,55.83,53.25,38.21,54.76,53.52,48.32,32.29,64.78,62.19,58.59,30.06,73.64,74.65,58.87,20.26
168.4,56.31,44.73,41.88,7.03,56.74,47.21,24.46,8.31,54.16,54.09,43.78,13.82,49.68,44.37,40.32,12.26,58.36,54.13,46.57,21.84,66.55,60.55,50.38,30.6,64.93,62.81,57.08,36.83
168.6,59.55,45.84,38.42,6.67,52.08,41.69,27.4,9.45,48.36,47.17,31.66,18.56,54.5,54.19,48.53,22.58,62.88,61.26,55.87,36.28,60.61,62.71,48.86,25.57,64.5,65.25,52.76,14.45
168.8,63.15,52.37,31.11,6.89,54.45,44.72,19.72,6.71,58.5,59.41,38.32,12.73,54.91,51.53,46.36,35.33,52.33,52.84,49.44,38.12,66.92,65.4,65.45,32.55,70.32,67.27,65.86,41.84
169,61.29,51.64,27.46,6.62,51.42,45.83,33.97,7.29,46.96,48.54,27.72,9.67,49.34,52.9,28.8,13.97,60.96,62.84,36.4,15.58,62.09,59.17,44.39,30.16,61.83,60.43,50.73,33.96
169.2,59.97,48.44,45.71,7.98,54.54,43.52,27.04,7.56,51.94,52.95,34.67,9.56,52.37,57.35,42.85,13.05,47.08,53.02,45.35,29.13,64.49,60.33,46.75,27.63,75.62,75.48,55.17,20.45
169.4,61.36,46.44,35.54,7.73,60.75,52.51,40.55,8.78,53.94,52.39,44.5,22.72,51.14,57.87,48.27,23.08,58.85,59.17,47.43,14.97,65.11,67.71,59.51,17.27,67.15,67.48,65.53,37.69
169.6,58.52,43.37,35.24,6.5,53.88,43.55,18.94,6.17,55.97,47.36,36.7,8.52,57.35,58.52,44.48,23.62,59.81,62.3,55.88,41.19,56.69,58.23,53.43,38.64,59.85,55.82,50.91,25.46
169.8,65.38,55.53,31.49,8.42,62.34,57.78,43.06,9.61,57.67,49.48,37.42,10.3,64.93,50.17,44.11,18.09,70.91,57.96,43.79,20.41,73.33,70.65,53.55,30.95,73.15,72.05,71.51,45.38
170,56.2,43.83,32.32,6.72,51.2,49.14,26.23,6.14,50.88,51.36,38.13,13.67,57.23,51.73,40.97,18.57,54.25,55.76,48.89,35.56,55.91,52.59,51.2,30.41,58.72,56.02,49.77,35.69
170.2,63.4,54.31,38.82,7.98,55.74,50,29.61,7.24,52.48,54.05,36.25,9.29,49.81,51.79,42,13.13,60.78,65.08,41.82,16.8,68.27,72.14,48.49,15.83,68.29,69.29,55.26,29.42
170.4,58.8,44.97,29.25,5.81,52.63,42.35,18.69,5.85,49.4,44.81,34.22,8.97,51.31,52.31,36.86,14.82,55.92,60.57,50.27,21.07,55.29,60.81,52.13,24.84,57.24,61.75,52.72,25.01
170.6,64.55,51.62,38.37,7.49,55.27,46.4,30.12,6.23,53.21,46.25,33.46,11.74,56.97,47.17,38.14,10.83,61.95,52.64,48.86,19.25,62.64,63.57,53.74,17.23,68.83,76.22,60.73,19.95
170.8,55.11,47.02,32.78,6.31,49.62,47.52,21.05,6.27,50.03,47.82,26.18,6.86,49.27,41.32,38.01,16.31,49.13,45.74,45.35,25.89,59.85,53.41,48.92,29.02,63.84,59.07,52.28,35.59
171,60.4,45.94,23.51,6.28,51.48,47.27,20.3,5.96,48.13,46.74,34.78,8.99,57.45,60.01,41.11,12.15,70.82,65.84,46.99,17.17,72.66,58.45,44.09,24.79,75,72.11,58.16,25.39
171.2,60.75,46.58,43.24,7.66,50.89,45.99,23.2,5.53,48.22,49.09,23.35,7.43,53.8,56.78,38.25,15.71,57.23,69.15,53.51,22.1,62.19,71.15,54.92,15.79,70.88,67.55,53.71,18.61
171.4,59.89,55.47,36.74,7.79,58.06,43.07,23.4,10.9,53.28,51.52,40.93,19.92,50.05,48.61,37.41,9.72,54.78,50.93,39.7,14.77,58.45,59.8,50.23,19.75,59.9,62.67,64.07,34.7
171.6,58.3,46.08,44.47,7.31,58.14,50.25,31.83,8.39,54.43,48.28,34.43,13.3,57.32,57.44,46.97,28.13,50.29,56.58,54.44,25,50.8,51.18,49.63,29.25,54.07,56.71,51.25,18.8
171.8,58.43,42.18,37.28,6.51,47.24,48.28,23.22,6.32,49.31,46.22,28.51,7.12,49.05,50.12,41.75,14.47,59.47,55.75,54.3,17.86,63.27,61.93,63.53,29.95,67.03,62.46,65.86,38.47
172,63.82,47.89,34.77,7.33,63.08,51.61,34.28,10.98,58.16,53.52,35.5,13.82,58.22,53.21,43.12,12.23,68.49,49.99,44.68,18.73,68.78,55.31,53.24,30.1,76.84,65.77,61.46,35.54
172.2,63.61,46.46,43.53,7.94,53.95,44.95,29.26,8.17,50.77,51.91,39.67,15.04,64.63,58.4,37.94,15.92,69.25,62.85,52.5,21.59,72.42,69.75,60.48,27.25,69.49,60.73,56.9,32.17
172.4,61.25,52.7,32.85,8.29,58.01,57.94,24.92,9.38,51.26,49.02,37.43,14.8,58,49.49,46.88,20.13,65.34,57.95,47.65,30.36,62.59,62.71,47.08,27.64,68.38,67.2,64.9,40.4
172.6,59.46,47.22,42.99,9.15,46.1,38.07,29.95,6.25,49.89,46.07,26.24,8.96,50.85,48.75,30.29,9.88,57.33,58.96,38.49,15.24,62.6,64.81,53.45,38.22,55.53,61.51,58.32,32.27
172.8,62.93,53.01,37.06,8.52,64.05,65.88,35.1,10.62,55.06,52.66,48.85,15.71,56.8,56.5,49.6,28.88,50.79,63.54,53.68,35.42,68.64,66.38,56.49,27.61,80.04,71.74,63.63,19.12
173,53.36,47.59,38.06,6.94,50.1,46.45,33.68,7.55,45.99,45.62,40.62,13.25,56.34,55.15,50.22,14.16,61.72,60.61,50.78,19.03,61.62,64.64,54.67,36.74,61.81,64.89,59.18,45.38
173.2,54.14,45.09,36.95,7.62,54.45,47.82,22.66,7,56.6,58.17,39.42,24.28,63.47,63.13,47.29,34.59,59.18,59.32,53.42,21.65,65.53,65.17,57.66,26.75,69.98,67.83,60.94,20.56
173.4,54.77,49.66,26.19,7.14,55.1,52.52,34.39,9.31,55.01,44.69,38.15,10.97,56.72,47.89,39.94,15.34,64.5,60.89,52.95,25.33,61.95,65.76,55.11,24.55,56.57,62.19,58.54,42.76
173.6,58.62,53.04,44.96,7.67,50.45,48.17,25.32,7.96,56.34,56.5,32.21,16.14,62.03,57.98,51.04,26.98,67.61,57.08,38.25,21.52,68.24,65.75,47.14,26.11,67.7,71.36,53.34,21.47
173.8,54.48,51.54,23.62,7.29,55.67,55.66,31.51,8.85,50.72,49.65,40.2,14.29,56.94,54.75,39.37,20.33,65.58,63.83,44.27,22.47,69.67,63.46,56.74,33.02,68.91,66.58,48.85,26.87
174,59.05,48.03,46.69,9.08,57.15,47.6,24.54,7.73,54.21,48.5,28.88,7.75,56.44,59.07,38.32,20.04,62.17,65.19,52.41,42.4,65.72,60.66,49.86,34.51,70.27,63.09,53.4,33.13
174.2,59.59,49.63,41.59,8.05,57.34,53.54,25.27,9.31,52.45,56.65,42.37,21.46,48.29,51.08,42.45,12.16,54.86,59.15,41.49,18.9,69.13,70.11,55.29,33.31,78.9,74.11,66.64,45.9
174.4,60.37,48.9,40.25,7.1,51.43,46.89,27.7,9.9,48.95,46.78,33.31,13.13,52.1,50.5,50.27,32.86,61.34,62.57,61.6,21.6,60.78,63.04,64.73,25.04,58.53,57.84,56.25,22.66
174.6,62.74,50.27,39.62,8.1,54.96,51.19,25,6.61,54.06,50.19,36.77,18.61,57.81,56.5,51.68,15.7,61.7,58.49,44.79,16.06,73.48,67.55,58.81,21.7,77.31,74.48,66.55,30.28
174.8,55.55,39.93,42.87,6.22,44.56,41.85,23.52,5.6,48.64,42.81,32.2,8.28,50.7,46.54,33.43,9.13,55.52,50.29,44.05,17.13,58.93,57.19,46.74,23.45,57.85,61.69,53.12,25.41
175,57.72,45.25,40.57,6.19,43.21,44.56,25.04,5.22,46.19,41.61,32.96,6.68,52.98,48.55,34.63,15.66,58.32,60.07,46.31,16.29,57,65.83,57.15,15.9,56.76,67.08,56.52,26.7
175.2,57.91,51.78,29.66,6.72,58.91,55.67,20.42,6.97,49.41,53.75,43.64,10.82,51.56,52.63,39.72,14.42,60.71,57.64,50.83,13.6,60.06,57.46,50.87,16.47,65.47,66.3,60.86,20.39
175.4,59.03,52.11,41.04,7.38,51.34,43.49,33.94,7.06,46.94,42.22,32.32,7.91,48.47,47.27,44.47,11.99,55.93,56.43,48.88,12.18,57.85,56.02,53.15,19.68,57.12,55.27,59.17,28.23
175.6,61.3,50.13,36.08,7.51,65.32,52.36,22.09,8.28,62.5,56.62,45.74,14.57,54.13,58.61,51.43,33.32,51.37,53.64,53.64,37.9,58.73,62.04,50.75,21,69.87,66.06,55.2,14.71
175.8,61.13,52.38,45.81,7.4,52.94,42.27,29.31,6.1,54.94,48.53,32.57,13.23,60.77,47.78,31.91,9.95,63.01,59.69,42.98,19.16,58.26,52.42,50.29,32.32,60.53,58.39,63.57,36.45
176,61.7,53.91,32.19,7.24,58.16,57.17,38.31,19.6,53.1,49.12,38.59,12.02,54.89,50.37,47.28,14.1,62.7,62.02,42.59,17.68,64.37,62.75,45.91,23.17,62.18,58.65,50.26,19.6
176.2,63.43,57.89,34.3,7.29,47.92,45.7,29.71,6.44,47.18,45.08,33.99,8.78,62.42,58.7,54.89,15.88,58.9,61.32,56.55,21.33,60.93,60.06,56.43,23.28,67.23,65.17,63.42,30.73
176.4,64.07,55.63,45.05,8.07,55.45,49.11,29.27,7.94,56.48,57.3,42.74,22.19,52.81,52.94,40.73,24.69,61.07,57.67,45.9,20.69,64.9,65.95,57.4,30.26,64.55,66.77,56.84,36.61
176.6,54.39,49.71,23.54,6.23,52.32,46.52,23.62,11.32,45.68,44.08,37.96,11.91,58.23,54.62,49.18,34.64,62.75,61.17,60.61,47.36,59.84,56.57,53.69,32.12,60.85,60.1,53.51,26.38
176.8,62.16,48.34,32.53,6.74,53.86,45.61,21.4,5.85,50.27,44.47,25.56,6.84,46.78,48.6,36.33,12.05,52.38,53.87,41.26,17.73,60.83,64.94,59.07,36.58,64.3,68.05,66.73,49.72
177,61.86,48.61,28.02,7.12,58.69,52.21,28.95,10.84,58.56,54.53,44.92,16.08,56.2,47.41,44.95,10.25,59.72,49.88,45.84,16.2,60.4,54.97,56.3,25,61.56,58.9,57.95,33.04
177.2,54.04,41.76,28,5.78,49.31,42.64,23.16,5.31,47.98,43.7,32.4,10.55,50.67,47.35,46.25,15.79,58.25,60.65,49.18,17.8,61.95,59.82,47.19,35.84,61.97,62.48,53.17,29.78
177.4,59.93,53.46,31.08,6.89,52.71,48.3,22.12,5.84,55.35,50.87,34.95,7.7,53.98,51.91,47.46,14.1,53.27,54.22,51.09,16.56,63.75,62.82,56,23.96,71.36,70.77,61.64,22.84
177.6,52.49,46.03,31.19,5.94,49.52,45.86,21.17,5.47,50.42,45.87,32.36,9.8,50.77,44.76,40.44,7.75,55.36,55.67,47.17,17.86,55.59,55.61,48.48,29.98,59.6,56.05,48.5,39.37
177.8,55.23,47.26,31.11,5.96,46.21,38.95,23.43,5.25,49.98,52.47,31.82,7.07,55.16,58.17,37.8,13.51,58.62,57.91,41.98,12.66,57.97,55.25,51.89,27.57,66.33,60.31,51.1,37.54
178,57.14,48.68,26.23,6.36,51,47.24,23.37,6.3,48.53,44.42,41.79,13.7,47.63,46.97,45.31,16.83,52.53,52.42,47.55,11.79,62.82,63.07,51.95,22.12,71.47,69.04,55.67,31.52
178.2,60.13,48.02,37.11,7.84,48.66,43.11,21.13,5.87,56.37,52.1,27.3,8.18,58.49,63.8,39.44,22.33,53.27,58.98,55.73,31.71,53.2,51.14,48.86,31.46,56.68,59.52,55.95,34.3
178.4,62.04,46.19,31.32,7.34,51.6,51.65,18.28,6.31,51.08,49.83,31.61,8.7,51.54,59.45,49.33,17.2,61.78,61.25,53.48,21.13,67.94,66.39,57.42,24.83,71.15,71.97,54.27,34.06
178.6,61.98,50.02,36.25,8.54,52.07,46.06,25.71,7.53,55,40.1,41.53,8.04,57.3,47.52,37.45,18.01,64.07,68.34,56.65,18.9,56.72,60.64,59.46,41.23,61.77,61.66,62.8,41.4
178.8,63.05,45.82,35.66,7.92,54.32,47.44,30.24,6.96,54.89,48.44,31.63,9.51,61.32,61.46,48.97,20.82,69.6,64.41,53.85,19.53,66.27,66.08,59.85,21.97,63.85,64.13,59.92,33.03
179,62.44,49.69,38.57,8.54,62.47,56.25,36.96,12.61,57.28,49.28,38.49,12.9,55.57,49.8,44.87,17.92,56.62,57.44,53.58,18.38,68.75,71.96,60.07,19.75,70.67,74.08,70.33,29.93
179.2,58.73,48.06,34.43,7.67,47.32,47.43,15.68,6.4,51.4,51.61,37.74,10.33,52.94,52.85,37.58,15.32,45.35,46.9,44.05,33.66,44.54,43.44,46.43,36.25,53.77,53.88,54.8,35.33
179.4,63.81,49.93,40.13,7.57,59.42,54.58,30.63,11.21,47.3,50.33,34.17,13.79,48.46,47.73,39.98,9.14,59.12,63.26,52.9,15.15,68.81,75.38,62.61,23.47,69,77.99,67.94,34.62
179.6,62.84,45.82,45.61,8.18,50.28,44.61,25.74,5.87,52.12,46.27,28.93,12.94,55.17,55.31,47.26,22.38,53.86,53.98,50.09,22.3,60.79,59.44,53.35,31.72,69.3,67.16,55.88,26.05
179.8,58.92,53.75,28.27,7.07,58.6,51.42,28.3,8.4,49.67,46.11,39.84,18.83,51.56,48.89,42.48,19.55,62.33,53.4,53.43,32.43,66.9,64.99,62.16,29.52,71.96,72.15,62.92,29.76
180,62.02,44.74,45.24,7.38,52.13,44.12,28.25,6.22,49.91,48.32,29.16,13.63,54.24,52.83,37.71,14.14,58.31,54.41,50.27,18.65,61.05,55.83,50.22,39.18,70.66,65.38,62.4,42.84
180.2,55.14,45.54,46.23,7.67,59.11,53.62,27.76,8.04,56.69,51.62,41.61,15.41,48.18,51.26,45.3,23.24,56.06,57.67,50.13,24.12,71.4,60.62,50.89,29.47,70.13,59.12,50.25,31.35
180.4,59.96,49.02,32.97,7.77,52.32,43.38,31.16,8.48,46.7,49.53,35.34,13.93,58.64,57.74,32.28,13.4,65.13,65.87,54.8,26.83,68.99,65.88,67.18,40.97,66.75,65.16,65.3,51.52
180.6,63.81,50.31,37.55,7.58,61.51,60.95,33.09,8.69,62.92,55.09,39.55,14.69,55.07,61.19,54.54,36.59,59.54,59.96,53.46,34.98,71.36,60.42,48.98,14.68,75.65,65.14,55.16,24.17
180.8,55.99,50.95,27.82,6.15,43.97,41.15,29.51,5.86,45.68,43.67,33.34,9.86,56.15,54.42,37.3,12.25,55.98,57.86,41.6,20.66,61.51,61.48,57.74,46.64,60.44,66.25,55.86,42.02
181,63.65,56.14,46.31,8.48,62.65,53.21,26.42,7.69,57.56,51.76,35.14,17.06,58.56,52.93,46.18,25.8,67.86,59.22,43.68,22.9,78.61,74.32,39.48,21.65,80.99,77.54,53.46,24.21
181.2,52.95,44.41,37.8,6.46,47.78,45.4,16.16,6.03,47.46,47.48,35.55,12.13,51.72,47.25,38.85,23.44,54.28,52.32,39.65,18.4,58.59,61.02,39.68,27.54,59.42,61.61,49.75,33.14
181.4,61.36,50.72,40.2,7.63,53.36,47.27,24.61,7.14,50.99,46.36,32.43,9.84,57.24,55.21,42.03,21.11,61.63,61.18,57.96,41.2,60.59,62.71,55.4,38.32,67.83,65.7,60.6,33.83
181.6,60.08,50.31,38.28,8.71,58.31,53.78,22.03,7.29,54.18,54.76,39.6,11.53,53.2,54.59,55.63,25.33,58.92,57.06,48.8,29.18,69.01,65.48,56.73,28.49,75.16,70.01,63.65,44.22
181.8,59.45,52.46,35.88,7.96,49.52,47.37,40.41,15.21,49.58,48.2,33.31,9.45,56.05,47.15,41.56,11.91,62.29,56.11,58.47,19.65,67.94,68.55,65.27,39.37,63.95,66.22,62.42,45.34
182,60.13,52.7,42.2,7.4,56.59,54.89,30.95,10.53,51.88,50.95,44.13,39.22,52.53,55.76,46.67,30.49,64.99,58.82,50.85,28.4,62.16,59.09,49,25.79,66.55,68.69,57.88,22.16
182.2,60.39,51.42,34.46,7.17,53.99,49.55,39.88,6.98,48.71,42.9,32.98,8.39,51.32,49.98,33.21,10.76,58.99,57.51,41.26,20.6,60.13,61.81,58.14,33.62,60.56,60.92,60.05,39.07
182.4,60.46,52.51,35.79,7.14,61.94,58.03,24.99,8.91,54.51,53.84,42.37,12.83,54.94,51.53,37.61,19.19,55.47,56.77,43.14,26.34,70.72,68.14,40.77,17.17,74.19,72.2,50.92,16.04
182.6,57.81,50.74,41.64,7.43,46.55,41.9,33.93,6.26,46.29,39.34,25.93,7.28,46.44,49.92,43.68,9.18,50.36,58.85,49.1,13.3,52.56,53.73,51.51,28.06,51.72,57.95,53.55,29.09
182.8,60.44,53.26,34.05,7.05,60.7,51.46,23.89,7.51,53.01,47.28,38.72,18.16,43.98,45.24,41.56,31.72,47.48,46.35,42.85,27.01,59.18,62.87,51.12,16.91,71.31,71.44,62.56,19.11
183,52.41,49.75,35.84,6.14,51.37,44.79,27.61,7.54,45.2,44.47,17.47,5.59,47.83,47.53,25.96,9.96,51.29,49.45,45.25,32.07,54.7,50.74,46.84,37.45,61.73,56.27,51.29,34.58
183.2,64.53,53.25,32.96,7.04,53.75,45.81,30.51,6.35,54.81,52,35.44,13.3,60.15,59.13,52.26,17.45,61.87,58.6,48.71,15.75,65.22,56.72,52.37,15.83,69.1,63.22,62.78,22.36
183.4,57.7,52.08,33.97,7.22,56.94,53.92,26.1,9.37,47.58,43.32,39.27,15.04,49.45,49.09,37.07,22.69,57.64,56.76,52.69,25.62,71.16,69.35,59.46,28.07,77.93,72.05,67.67,24.03
183.6,61.76,56.06,42.23,9.6,56.7,51.2,18.66,8.82,57.62,57.2,37.2,11.96,61.19,56.75,49.47,27.32,64.6,59.48,61.81,44.58,56.63,59.72,57.08,37.65,61.11,66.54,61.1,35.15
183.8,63.72,56.03,33.73,8.62,65.23,55.74,40.8,21.41,54.46,52.34,34.12,18.45,53.47,54.21,33.88,8.98,62.53,57.04,33.66,12.22,74.44,69.93,50.81,29.84,73.43,76.22,63.39,50.29
184,61.19,49.98,32.07,8.32,49.64,46.32,24.87,7.66,57.64,58.23,44.27,28.96,56.2,57.69,53.41,30.54,56.19,55.06,52.79,27.44,58.34,53.23,52.62,20.32,64.06,57.13,48.08,20.02
184.2,57.36,45.61,31.66,6.95,54.67,53.66,25.13,7.94,52.39,51.49,34.99,10.95,52.74,48.61,35.61,10.27,55.3,53.63,50.43,25.96,58.05,58.57,57.49,38.53,59.77,64.85,62.9,43.91
184.4,65.69,48.86,43.67,9.2,50.56,47.13,29.55,9.38,56.38,55.88,33.81,10.55,62.17,55.1,56.87,18.86,61.08,59.53,54.62,27.62,62.03,65.17,51.64,18.35,70.7,68.41,56.1,16.76
184.6,54.45,46.48,31.03,6.7,53.48,41.84,25.47,7.79,56.21,55.16,44.55,31.7,55.4,50.74,44.2,14.24,55.64,49.77,45.22,13.53,58.29,54.17,47.22,31.26,64.02,59.35,57.7,36.94
