r(cm),TMean(K)_1.0D_21O2_fine,TRMS(K)_1.0D_21O2_fine,fvSootMean(ppm)_1.0D_21O2_fine,fvSootRMS(ppm)_1.0D_21O2_fine,TMean(K)_1.5D_21O2_fine,TRMS(K)_1.5D_21O2_fine,fvSootMean(ppm)_1.5D_21O2_fine,fvSootRMS(ppm)_1.5D_21O2_fine,TMean(K)_2.0D_21O2_fine,TRMS(K)_2.0D_21O2_fine,fvSootMean(ppm)_2.0D_21O2_fine,fvSootRMS(ppm)_2.0D_21O2_fine,TMean(K)_2.5D_21O2_fine,TRMS(K)_2.5D_21O2_fine,fvSootMean(ppm)_2.5D_21O2_fine,fvSootRMS(ppm)_2.5D_21O2_fine,TMean(K)_3.0D_21O2_fine,TRMS(K)_3.0D_21O2_fine,fvSootMean(ppm)_3.0D_21O2_fine,fvSootRMS(ppm)_3.0D_21O2_fine,TMean(K)_3.5D_21O2_fine,TRMS(K)_3.5D_21O2_fine,fvSootMean(ppm)_3.5D_21O2_fine,fvSootRMS(ppm)_3.5D_21O2_fine,TMean(K)_1.0D_21O2_medium,TRMS(K)_1.0D_21O2_medium,fvSootMean(ppm)_1.0D_21O2_medium,fvSootRMS(ppm)_1.0D_21O2_medium,TMean(K)_1.5D_21O2_medium,TRMS(K)_1.5D_21O2_medium,fvSootMean(ppm)_1.5D_21O2_medium,fvSootRMS(ppm)_1.5D_21O2_medium,TMean(K)_2.0D_21O2_medium,TRMS(K)_2.0D_21O2_medium,fvSootMean(ppm)_2.0D_21O2_medium,fvSootRMS(ppm)_2.0D_21O2_medium,TMean(K)_2.5D_21O2_medium,TRMS(K)_2.5D_21O2_medium,fvSootMean(ppm)_2.5D_21O2_medium,fvSootRMS(ppm)_2.5D_21O2_medium,TMean(K)_3.0D_21O2_medium,TRMS(K)_3.0D_21O2_medium,fvSootMean(ppm)_3.0D_21O2_medium,fvSootRMS(ppm)_3.0D_21O2_medium,TMean(K)_3.5D_21O2_medium,TRMS(K)_3.5D_21O2_medium,fvSootMean(ppm)_3.5D_21O2_medium,fvSootRMS(ppm)_3.5D_21O2_medium,TMean(K)_1.0D_21O2_coarse,TRMS(K)_1.0D_21O2_coarse,fvSootMean(ppm)_1.0D_21O2_coarse,fvSootRMS(ppm)_1.0D_21O2_coarse,TMean(K)_1.5D_21O2_coarse,TRMS(K)_1.5D_21O2_coarse,fvSootMean(ppm)_1.5D_21O2_coarse,fvSootRMS(ppm)_1.5D_21O2_coarse,TMean(K)_2.0D_21O2_coarse,TRMS(K)_2.0D_21O2_coarse,fvSootMean(ppm)_2.0D_21O2_coarse,fvSootRMS(ppm)_2.0D_21O2_coarse,TMean(K)_2.5D_21O2_coarse,TRMS(K)_2.5D_21O2_coarse,fvSootMean(ppm)_2.5D_21O2_coarse,fvSootRMS(ppm)_2.5D_21O2_coarse,TMean(K)_3.0D_21O2_coarse,TRMS(K)_3.0D_21O2_coarse,fvSootMean(ppm)_3.0D_21O2_coarse,fvSootRMS(ppm)_3.0D_21O2_coarse,TMean(K)_3.5D_21O2_coarse,TRMS(K)_3.5D_21O2_coarse,fvSootMean(ppm)_3.5D_21O2_coarse,fvSootRMS(ppm)_3.5D_21O2_coarse
12.6,300.97,2.87570967,6.32E-05,0.000867242,324.34,115.0497257,0.00367273,0.022297974,361.16,181.1884619,0.014463842,0.115127108,369.54,166.3068839,0.008258366,0.048699347,361.66,124.5305281,0.007471534,0.034236054,362.35,104.4528021,0.007865301,0.024004598,301.25,10.67426428,6.26E-05,0.001123989,312.25,80.07554709,0.0002425,0.002952796,352.95,172.6680759,0.001766428,0.021121511,351.17,138.5526999,0.003791677,0.035416489,339.81,89.56054416,0.002138525,0.017925496,339.21,73.21712341,0.00134474,0.005492947,304.58,30.42150589,1.04E-05,0.000262027,320.27,80.96796111,4.74E-06,6.30E-05,333.99,100.5288503,5.93E-06,5.01E-05,339.5,95.23594817,2.07E-05,0.000186691,343.13,88.19375132,2.97E-05,0.000153486,346.53,81.85418576,5.54E-05,0.000355178
12.63,300.96,2.790025888,6.01E-05,0.000841317,323.77,113.6481554,0.003590811,0.021915162,360.18,179.5332215,0.014357214,0.115197179,368.78,165.3163263,0.008173623,0.048399433,361.03,123.8178966,0.007404412,0.034015794,361.83,104.0012126,0.0078033,0.023837939,301.22,10.22140074,6.10E-05,0.001109645,311.97,79.05096031,0.000237808,0.002914115,351.92,170.7744522,0.001733825,0.020430933,350.42,137.3307939,0.003805427,0.035785037,339.31,88.93024275,0.002131871,0.01798597,338.82,72.90059866,0.001336579,0.005485128,304.4,29.31773816,1.01E-05,0.000256419,319.76,79.55175289,4.65E-06,6.20E-05,333.46,99.51710087,5.83E-06,4.96E-05,339.02,94.52474032,2.03E-05,0.000183413,342.68,87.55335912,2.93E-05,0.000151325,346.16,81.41924281,5.48E-05,0.000348061
12.66,300.95,2.706778982,5.70E-05,0.000816052,323.2,112.2319451,0.003509033,0.021530087,359.21,177.8631519,0.014251059,0.115270057,368.03,164.3207374,0.008089111,0.048099134,360.41,123.101785,0.007337304,0.033794086,361.3,103.5479281,0.007741257,0.023670044,301.19,9.74659468,5.94E-05,0.001095103,311.68,78.01348615,0.000233119,0.002874945,350.88,168.860364,0.001701247,0.019716446,349.66,136.098609,0.003819157,0.03614965,338.82,88.29563207,0.00212521,0.018046149,338.43,72.58272558,0.001328417,0.005477296,304.23,28.16873168,9.75E-06,0.000250686,319.25,78.11006067,4.56E-06,6.09E-05,332.93,98.49515119,5.72E-06,4.90E-05,338.54,93.8082627,1.99E-05,0.000180077,342.22,86.90833515,2.89E-05,0.000149133,345.78,80.98201681,5.42E-05,0.000340796
12.69,300.93,2.622816974,5.39E-05,0.000790534,322.64,110.7986878,0.003427308,0.021139673,358.24,176.17743,0.014145083,0.115343972,367.28,163.3194791,0.008004685,0.047797518,359.78,122.3817022,0.007270201,0.033570901,360.78,103.0927552,0.007679197,0.023500925,301.16,9.247332027,5.78E-05,0.001080351,311.4,76.96339207,0.000228438,0.002835306,349.85,166.9263843,0.001668721,0.018977255,348.9,134.8566963,0.003832836,0.036510114,338.33,87.65691476,0.002118529,0.018105892,338.03,72.26352324,0.001320252,0.005469445,304.05,26.96957456,9.41E-06,0.000244821,318.74,76.64235141,4.47E-06,5.99E-05,332.39,97.46306202,5.62E-06,4.84E-05,338.05,93.08663574,1.95E-05,0.000176679,341.77,86.25875663,2.85E-05,0.000146911,345.41,80.54257493,5.36E-05,0.00033338
12.72,300.92,2.536656285,5.08E-05,0.000764329,322.07,109.346923,0.003345601,0.020742419,357.26,174.4754434,0.014039174,0.115418209,366.53,162.3122057,0.007920288,0.047494189,359.15,121.6574004,0.0072031,0.033346207,360.26,102.6355667,0.007617132,0.02333057,301.13,8.722189986,5.63E-05,0.001065366,311.12,75.90201358,0.000223776,0.002795269,348.81,164.9746436,0.001636314,0.018214829,348.15,133.6066815,0.003846396,0.036865864,337.83,87.01465246,0.002111803,0.018164892,337.64,71.94306808,0.001312082,0.005461563,303.87,25.71638021,9.08E-06,0.000238827,318.23,75.14932815,4.37E-06,5.88E-05,331.86,96.4214586,5.51E-06,4.78E-05,337.57,92.3603271,1.91E-05,0.000173222,341.32,85.60495826,2.81E-05,0.000144659,345.03,80.10113421,5.30E-05,0.000325817
12.75,300.91,2.447522615,4.77E-05,0.000737205,321.5,107.8755737,0.0032639,0.020337481,356.29,172.75666,0.013933295,0.115492497,365.78,161.2986874,0.0078359,0.047188977,358.52,120.9287424,0.007136,0.033119971,359.74,102.176272,0.007555065,0.023158959,301.1,8.172296403,5.47E-05,0.001050107,310.83,74.83247551,0.000219151,0.002755,347.78,163.0099369,0.001604151,0.017434885,347.39,132.3520266,0.003859706,0.037215733,337.34,86.37001556,0.002104982,0.018222555,337.24,71.62153088,0.001303901,0.005453628,303.69,24.40861855,8.75E-06,0.000232715,317.72,73.63425555,4.29E-06,5.77E-05,331.33,95.37209257,5.41E-06,4.72E-05,337.09,91.63048658,1.87E-05,0.000169712,340.86,84.94778187,2.77E-05,0.000142383,344.65,79.65820576,5.24E-05,0.000318129
12.78,300.89,2.354851712,4.46E-05,0.00070899,320.93,106.3836817,0.0031822,0.01992423,355.32,171.0205606,0.013827434,0.115566732,365.02,160.2787339,0.007751514,0.046881792,357.89,120.1956384,0.0070689,0.032892163,359.21,101.7148062,0.007492996,0.022986065,301.07,7.603172791,5.31E-05,0.001034511,310.55,73.76045408,0.000214597,0.002714795,346.75,161.0408918,0.001572446,0.016649634,346.64,131.0988301,0.00387255,0.037557691,336.84,85.72504429,0.002097983,0.018277883,336.85,71.2992137,0.001295702,0.005445604,303.51,23.05274426,8.42E-06,0.000226518,317.2,72.1048292,4.20E-06,5.65E-05,330.79,94.31861934,5.30E-06,4.66E-05,336.6,90.89941037,1.82E-05,0.000166164,340.41,84.28892182,2.73E-05,0.000140096,344.28,79.21479429,5.18E-05,0.000310368
12.81,300.88,2.258072413,4.16E-05,0.000679506,320.36,104.870334,0.003100501,0.019502083,354.34,169.266621,0.013721579,0.115640869,364.27,159.2521792,0.007667129,0.046572577,357.27,119.4580248,0.0070018,0.032662753,358.69,101.2511343,0.007430927,0.022811861,301.04,7.026298598,5.15E-05,0.001018488,310.27,72.69460701,0.000210162,0.002675098,345.71,159.0805986,0.001541512,0.015879275,345.88,129.8562535,0.003884607,0.03788873,336.35,85.08278356,0.002090683,0.018329418,336.46,70.97656781,0.001287473,0.005437438,303.34,21.66642529,8.09E-06,0.000220295,316.69,70.57511047,4.11E-06,5.54E-05,330.26,93.26738152,5.20E-06,4.60E-05,336.12,90.17100697,1.78E-05,0.000162607,339.95,83.63127129,2.69E-05,0.000137817,343.9,78.77259746,5.12E-05,0.000302627
12.84,300.87,2.156522783,3.85E-05,0.000648542,319.79,103.3346645,0.003018804,0.019070458,353.37,167.4943202,0.013615723,0.115714873,363.52,158.2188869,0.007582748,0.046261293,356.64,118.7158614,0.006934701,0.032431717,358.17,100.785254,0.007368858,0.022636323,301.01,6.459272258,4.99E-05,0.001001924,309.98,71.64611926,0.000205909,0.002636486,344.68,157.1458998,0.001511742,0.015151323,345.13,128.6360132,0.003895478,0.038205071,335.86,84.44711006,0.002082928,0.01837533,336.06,70.65416524,0.0012792,0.005429063,303.16,20.28151541,7.78E-06,0.000214144,316.18,69.06648313,4.02E-06,5.43E-05,329.73,92.22775511,5.10E-06,4.54E-05,335.64,89.45099668,1.74E-05,0.000159085,339.5,82.97906958,2.65E-05,0.000135579,343.53,78.33408874,5.06E-05,0.000295053
12.87,300.85,2.04934315,3.54E-05,0.000615822,319.23,101.7759051,0.002937119,0.018628761,352.4,165.7031874,0.013509858,0.115788641,362.77,157.1787589,0.007498381,0.045947932,356.01,117.9691421,0.006867602,0.032199037,357.64,100.3171971,0.007306793,0.022459439,300.98,5.923654837,4.83E-05,0.000984696,309.7,70.62703611,0.000201899,0.002599574,343.64,155.2548552,0.001483548,0.014496782,344.37,127.4506118,0.003904741,0.038502789,335.36,83.82214401,0.002074559,0.018413705,335.67,70.33260885,0.001270866,0.005420408,302.98,18.94321178,7.48E-06,0.000208189,315.67,67.60634287,3.94E-06,5.32E-05,329.19,91.21151903,5.00E-06,4.48E-05,335.16,88.74651944,1.71E-05,0.000155656,339.05,82.33760903,2.61E-05,0.000133421,343.15,77.90234403,5.00E-05,0.000287829
12.9,300.84,1.935441876,3.23E-05,0.000580989,318.66,100.1936173,0.002855464,0.018176488,351.42,163.8929551,0.013403979,0.115861829,362.02,156.131771,0.007414053,0.04563255,355.38,117.2179615,0.006800508,0.031964713,357.12,99.84704181,0.007244738,0.02228123,300.95,5.44055523,4.67E-05,0.00096669,309.42,69.64762541,0.000198187,0.002564891,342.61,153.4227604,0.001457268,0.013943623,343.62,126.3105818,0.003912054,0.038778753,334.87,83.21133498,0.002065443,0.018442981,335.28,70.01239551,0.001262459,0.005411416,302.8,17.70362623,7.20E-06,0.000202564,315.16,66.22381363,3.86E-06,5.22E-05,328.66,90.23096809,4.91E-06,4.42E-05,334.67,88.06498419,1.67E-05,0.000152381,338.59,81.71237886,2.57E-05,0.000131383,342.77,77.48054118,4.95E-05,0.000281153
12.93,300.83,1.813520141,2.93E-05,0.000543605,318.09,98.58820393,0.00277389,0.017713444,350.45,162.0638791,0.013298074,0.11593352,361.26,155.0780485,0.007329828,0.045315344,354.75,116.4626642,0.006733425,0.031728796,356.6,99.37495276,0.007182715,0.022101802,300.94,5.025369278,4.50E-05,0.000947826,309.23,68.71367427,0.000194797,0.002532735,341.77,151.6580885,0.001433072,0.013509736,343,125.2216974,0.003917241,0.039031555,334.44,82.61653796,0.002055514,0.018462382,334.93,69.69377976,0.001253973,0.005402056,302.62,16.61056804,6.94E-06,0.000197383,314.65,64.94324631,3.78E-06,5.13E-05,328.13,89.29611608,4.82E-06,4.36E-05,334.19,87.4123745,1.63E-05,0.000149308,338.14,81.10780595,2.54E-05,0.000129501,342.4,77.07122714,4.89E-05,0.000275192
12.96,300.81,1.682246373,2.62E-05,0.000503201,317.52,96.96187227,0.002692511,0.017240163,349.48,160.2173212,0.013192109,0.116001644,360.51,154.0180129,0.007245848,0.04499679,354.12,115.7041199,0.006666367,0.031491433,356.08,98.90127503,0.007120766,0.021921429,300.93,4.68388849,4.34E-05,0.000928072,309.07,67.82489302,0.000191723,0.002503096,341.01,149.9601213,0.001410912,0.013198388,342.45,124.1833688,0.003920352,0.039262006,334.03,82.03748348,0.002044791,0.018472158,334.59,69.3766975,0.001245408,0.005392334,302.56,15.69543267,6.70E-06,0.000192709,314.35,63.7778336,3.71E-06,5.04E-05,327.74,88.41200286,4.73E-06,4.30E-05,333.82,86.79162587,1.60E-05,0.000146467,337.77,80.52605027,2.50E-05,0.000127792,342.08,76.67561978,4.84E-05,0.000270038
12.99,300.8,1.540680825,2.32E-05,0.000459403,316.95,95.32010255,0.002611548,0.016758551,348.5,158.3566197,0.013086014,0.116062138,359.76,152.9526069,0.007162397,0.044677854,353.5,114.9441327,0.006599364,0.031252948,355.55,98.42668706,0.007058975,0.021740685,300.92,4.411514736,4.17E-05,0.000907441,308.92,66.97517314,0.000188926,0.002475669,340.25,148.319381,0.001390537,0.012998253,341.89,123.1889767,0.003921643,0.039472952,333.63,81.47189345,0.002033374,0.018473509,334.26,69.06078591,0.001236776,0.005382292,302.53,14.96545149,6.48E-06,0.000188541,314.1,62.72616423,3.65E-06,4.96E-05,327.38,87.57730713,4.65E-06,4.25E-05,333.47,86.20180208,1.57E-05,0.000143854,337.42,79.96639471,2.47E-05,0.000126253,341.76,76.29325801,4.79E-05,0.000265683
13.02,300.79,1.388984106,2.03E-05,0.000412167,316.38,93.6733551,0.002531383,0.016272645,347.53,156.4880878,0.012979659,0.116107994,359.01,151.8835531,0.00707996,0.044360231,352.87,114.1859048,0.006532466,0.031013932,355.03,97.95238122,0.006997488,0.02156059,300.91,4.195750441,4.01E-05,0.000885971,308.76,66.15453717,0.000186346,0.002449954,339.5,146.7206043,0.001371566,0.012887807,341.34,122.2279503,0.003921501,0.039668508,333.22,80.91617852,0.002021411,0.018468238,333.93,68.74548853,0.00122809,0.005371992,302.49,14.40377731,6.29E-06,0.000184815,313.84,61.77332026,3.58E-06,4.89E-05,327.02,86.78492485,4.57E-06,4.19E-05,333.12,85.63846558,1.54E-05,0.000141438,337.06,79.42552182,2.44E-05,0.000124862,341.45,75.92216933,4.74E-05,0.000262031
13.05,300.77,1.229264172,1.75E-05,0.000362062,315.82,92.03827475,0.002452593,0.015789184,346.56,154.6216959,0.012872847,0.116128648,358.26,150.8135278,0.00699927,0.044046515,352.24,113.4343425,0.006465749,0.030775301,354.51,97.48018595,0.006936521,0.021382709,300.9,4.020535544,3.84E-05,0.000863709,308.61,65.35182898,0.000183919,0.002425391,338.74,145.1468115,0.001353585,0.012841848,340.78,121.2885889,0.00392035,0.03985305,332.82,80.36638222,0.002009063,0.018458294,333.6,68.43019611,0.001219365,0.005361503,302.45,13.97690367,6.11E-06,0.000181426,313.58,60.89586045,3.53E-06,4.82E-05,326.66,86.02419597,4.50E-06,4.14E-05,332.77,85.0950449,1.51E-05,0.00013917,336.71,78.89853028,2.42E-05,0.000123584,341.14,75.55946703,4.70E-05,0.000258926
13.08,300.76,1.066182177,1.48E-05,0.000310496,315.25,90.43730955,0.002375928,0.015317526,345.58,152.7707974,0.012765326,0.116110332,357.5,149.7460781,0.006921278,0.04374012,351.61,112.6959051,0.00639931,0.030538273,353.99,97.01251167,0.00687636,0.021209103,300.89,3.870410091,3.67E-05,0.000840686,308.45,64.55702084,0.00018159,0.002401481,337.98,143.5827803,0.001336231,0.0128373,340.23,120.3604573,0.003918558,0.040030389,332.41,79.81898196,0.001996472,0.018445386,333.27,68.1143659,0.001210616,0.005350887,302.41,13.64544651,5.94E-06,0.000178259,313.33,60.06825148,3.47E-06,4.76E-05,326.3,85.28371083,4.43E-06,4.08E-05,332.42,84.5645466,1.48E-05,0.000136996,336.36,78.38020616,2.39E-05,0.000122383,340.83,75.20209393,4.65E-05,0.0002562
13.11,300.75,0.906824572,1.25E-05,0.000259712,314.68,88.895887,0.002302214,0.014868511,344.61,150.950393,0.012656825,0.116037885,356.75,148.6851509,0.006847032,0.043444842,350.98,111.9777643,0.006333258,0.030304203,353.46,96.55203324,0.006817316,0.021042064,300.88,3.733082718,3.50E-05,0.000816903,308.3,63.7624605,0.000179316,0.002377843,337.22,142.0169073,0.001319233,0.01285652,339.67,119.4356679,0.003916404,0.040203344,332.01,79.27131581,0.001983744,0.01843079,332.94,67.79758577,0.001201854,0.005340189,302.37,13.37354409,5.78E-06,0.000175215,313.07,59.26810539,3.41E-06,4.70E-05,325.94,84.55356062,4.36E-06,4.02E-05,332.07,84.04092156,1.46E-05,0.000134868,336.01,77.86603678,2.36E-05,0.000121225,340.52,74.8474138,4.61E-05,0.000253703
13.14,300.73,0.759548007,1.05E-05,0.000212444,314.11,87.43730484,0.002232174,0.014452328,343.64,149.174046,0.01254711,0.115897897,356,147.6342679,0.006777448,0.04316408,350.36,111.2863327,0.006267688,0.030074309,352.94,96.10113452,0.006759663,0.020883649,300.87,3.600122339,3.33E-05,0.000792335,308.14,62.96303553,0.00017707,0.002354229,336.46,140.4414349,0.001302416,0.012887923,339.12,118.5090361,0.003914064,0.040373722,331.6,78.72163134,0.001970946,0.018415325,332.6,67.47958228,0.001193084,0.005329439,302.33,13.134022,5.62E-06,0.000172216,312.82,58.47879534,3.36E-06,4.64E-05,325.58,83.82643357,4.29E-06,3.97E-05,331.72,83.51972451,1.43E-05,0.000132752,335.66,77.35269934,2.34E-05,0.000120087,340.21,74.49349531,4.56E-05,0.000251326
13.17,300.73,0.632017869,8.80E-06,0.000171279,313.68,86.07689944,0.002166241,0.014076011,342.78,147.4503956,0.012436043,0.115682196,355.3,146.5956027,0.006713078,0.042899968,349.79,110.6256168,0.006202655,0.02984935,352.46,95.66128968,0.006703567,0.02073515,300.86,3.466348958,3.16E-05,0.000766925,307.99,62.15566388,0.000174836,0.002330496,335.71,138.8516663,0.001285682,0.012924885,338.56,117.5775429,0.00391164,0.04054254,331.2,78.16890123,0.001958115,0.018399454,332.27,67.16019296,0.00118431,0.005318656,302.3,12.90920989,5.46E-06,0.000169214,312.56,57.68957805,3.31E-06,4.58E-05,325.22,83.09763164,4.22E-06,3.91E-05,331.37,82.99811537,1.41E-05,0.000130625,335.3,76.8380612,2.31E-05,0.000118954,339.89,74.1391099,4.52E-05,0.000248999
13.2,300.72,0.529197639,7.52E-06,0.000137972,313.41,84.81790483,0.002104429,0.013741603,342.04,145.7807176,0.012323624,0.115390215,354.67,145.5693454,0.006653939,0.042652774,349.28,109.9960829,0.006138163,0.029629416,352.04,95.23264066,0.006649031,0.020596743,300.85,3.328731375,3.00E-05,0.000740592,307.83,61.3385917,0.000172609,0.002306567,334.95,137.2449035,0.001268982,0.012964072,338.01,116.6395982,0.003909182,0.0407103,330.79,77.61257414,0.001945272,0.018383408,331.94,66.83932729,0.001175534,0.005307847,302.26,12.68906824,5.30E-06,0.00016618,312.3,56.89427349,3.25E-06,4.51E-05,324.86,82.3644725,4.15E-06,3.85E-05,331.02,82.47448849,1.38E-05,0.000128472,334.95,76.32090443,2.28E-05,0.000117817,339.58,73.78356832,4.48E-05,0.000246683
13.23,300.72,0.452191707,6.57E-06,0.000113032,313.13,83.6509124,0.002046331,0.013445816,341.31,144.1586663,0.012209988,0.115029111,354.03,144.5536535,0.006599511,0.042420857,348.78,109.3945689,0.006074156,0.029413902,351.61,94.81396901,0.006595902,0.020467453,300.84,3.185374125,2.83E-05,0.000713229,307.68,60.51081265,0.000170383,0.002282406,334.19,135.6195831,0.001252293,0.013003999,337.45,115.6944228,0.003906709,0.040877211,330.39,77.05236968,0.001932423,0.018367284,331.61,66.51693318,0.001166757,0.005297014,302.22,12.46853042,5.15E-06,0.000163098,312.05,56.08960526,3.20E-06,4.45E-05,324.51,81.62555544,4.08E-06,3.79E-05,330.67,81.94802265,1.35E-05,0.000126287,334.6,75.80059222,2.26E-05,0.000116671,339.27,73.42652289,4.43E-05,0.000244358
13.26,300.72,0.398429581,5.90E-06,9.57E-05,312.86,82.55712513,0.001991234,0.013181306,340.57,142.5722909,0.012095369,0.114611576,353.4,143.5452072,0.006548894,0.042201186,348.28,108.8152816,0.006010543,0.029201701,351.19,94.40307345,0.006543909,0.020345472,300.84,3.034788021,2.66E-05,0.000684705,307.53,59.67170395,0.000168158,0.002257995,333.43,133.9747504,0.001235608,0.013044069,336.89,114.7416491,0.003904227,0.041043314,329.98,76.48814993,0.001919571,0.018351107,331.28,66.19297588,0.001157978,0.005286157,302.18,12.24526209,4.99E-06,0.000159959,311.79,55.27385688,3.14E-06,4.39E-05,324.15,80.88017126,4.01E-06,3.73E-05,330.32,81.4183221,1.33E-05,0.000124064,334.25,75.27680319,2.23E-05,0.000115515,338.96,73.06780992,4.39E-05,0.000242015
13.29,300.71,0.362971996,5.42E-06,8.45E-05,312.58,81.51377533,0.001938314,0.012938907,339.84,141.0073312,0.011980035,0.114152397,352.76,142.5400984,0.006501041,0.041990183,347.78,108.2513969,0.005947214,0.028991505,350.76,93.99736953,0.006492741,0.020228657,300.83,2.875487644,2.49E-05,0.000654872,307.37,58.82091493,0.000165934,0.002233329,332.68,132.3099342,0.001218925,0.01308403,336.34,113.7811564,0.003901724,0.041208476,329.58,75.91987936,0.001906715,0.018334853,330.94,65.86742902,0.001149199,0.005275269,302.14,12.01821518,4.84E-06,0.000156758,311.53,54.4460227,3.09E-06,4.32E-05,323.79,80.12792989,3.94E-06,3.67E-05,329.97,80.88519186,1.30E-05,0.0001218,333.89,74.74936528,2.20E-05,0.000114347,338.65,72.70735121,4.34E-05,0.000239651
13.32,300.71,0.340211301,5.08E-06,7.76E-05,312.31,80.49932866,0.001886813,0.012709828,339.11,139.4503567,0.011864238,0.113665249,352.13,141.5346694,0.006454987,0.04178451,347.27,107.6965733,0.005884071,0.028782091,350.33,93.59445458,0.00644211,0.020115012,300.82,2.70584352,2.32E-05,0.000623574,307.22,57.9584829,0.000163713,0.002208417,331.92,130.6253885,0.00120224,0.013123687,335.78,112.8131009,0.003899169,0.041372261,329.17,75.34766367,0.001893851,0.018318432,330.61,65.54027388,0.00114042,0.005264336,302.11,11.78685976,4.68E-06,0.000153488,311.28,53.60536213,3.04E-06,4.26E-05,323.43,79.36856511,3.87E-06,3.61E-05,329.62,80.34852019,1.28E-05,0.000119494,333.54,74.21816872,2.18E-05,0.000113168,338.34,72.34510312,4.30E-05,0.000237264
13.35,300.71,0.325226624,4.80E-06,7.32E-05,312.04,79.49673429,0.00183614,0.012487043,338.37,137.8907062,0.011748172,0.113160751,351.49,140.5260272,0.006409986,0.041581557,346.77,107.1458784,0.005821035,0.028572494,349.91,93.19245181,0.006391792,0.020002972,300.81,2.524234671,2.15E-05,0.000590696,307.06,57.08521692,0.000161498,0.002183293,331.16,128.9227848,0.001185554,0.013162745,335.23,111.8381576,0.003896485,0.04153363,328.77,74.77188187,0.001880968,0.018301619,330.28,65.21150358,0.001131639,0.005253328,302.07,11.55081591,4.52E-06,0.000150147,311.02,52.75118804,2.98E-06,4.19E-05,323.07,78.60184312,3.80E-06,3.54E-05,329.27,79.80822257,1.25E-05,0.000117141,333.19,73.68312433,2.15E-05,0.000111975,338.02,71.9810331,4.26E-05,0.000234852
13.38,300.7,0.3144332,4.57E-06,7.04E-05,311.76,78.49432046,0.001785902,0.012265712,337.64,136.3209993,0.011631969,0.112645996,350.86,139.5121744,0.006365537,0.041379567,346.27,106.5960174,0.005758056,0.028362055,349.48,92.79009628,0.006341639,0.019891484,300.8,2.32952157,1.99E-05,0.000556233,306.91,56.20333644,0.000159297,0.002158036,330.4,127.2063514,0.001168861,0.013200628,334.67,110.8579356,0.00389352,0.04169047,328.36,74.19340672,0.001868045,0.018283965,329.95,64.88112882,0.001122854,0.005242184,302.03,11.30976504,4.37E-06,0.000146728,310.76,51.88281127,2.93E-06,4.12E-05,322.71,77.82754109,3.73E-06,3.48E-05,328.92,79.26422661,1.23E-05,0.000114739,332.84,73.1441521,2.13E-05,0.00011077,337.71,71.61511404,4.21E-05,0.000232416
13.41,300.7,0.30559607,4.35E-06,6.82E-05,311.49,77.48501434,0.001735868,0.012042881,336.9,134.7366378,0.011515708,0.11212511,350.22,138.4918715,0.006321346,0.041177504,345.77,106.0450677,0.005695102,0.028150375,349.06,92.38663973,0.006291563,0.019779925,300.79,2.121892436,1.82E-05,0.000520399,306.75,55.31728277,0.000157122,0.002132797,329.64,125.4843165,0.001152156,0.01323631,334.12,109.8755065,0.003889997,0.04183901,327.96,73.61388396,0.001855046,0.018264659,329.62,64.549185,0.001114062,0.005230795,301.99,11.0633679,4.21E-06,0.000143226,310.51,50.99949057,2.87E-06,4.06E-05,322.35,77.04542923,3.66E-06,3.41E-05,328.57,78.71645908,1.20E-05,0.000112285,332.49,72.60117128,2.10E-05,0.000109552,337.4,71.24731909,4.17E-05,0.000229953
13.44,300.7,0.297501758,4.15E-06,6.62E-05,311.21,76.46490269,0.00168592,0.011816903,336.17,133.1349173,0.011399427,0.111600188,349.59,137.4643972,0.006277265,0.040974831,345.27,105.4920256,0.005632159,0.027937228,348.63,91.98168678,0.00624152,0.019667969,300.78,1.903923555,1.67E-05,0.000483743,306.6,54.43439853,0.000154995,0.002107818,328.89,123.7701079,0.001135427,0.013268183,333.56,108.8958324,0.003885486,0.04197336,327.55,73.03596152,0.001841911,0.018242439,329.28,64.21573865,0.001105256,0.005218995,301.95,10.8112445,4.06E-06,0.000139633,310.25,50.10041711,2.82E-06,3.99E-05,321.99,76.25526759,3.60E-06,3.35E-05,328.22,78.16484311,1.17E-05,0.000109775,332.13,72.05409796,2.07E-05,0.00010832,337.09,70.87762032,4.13E-05,0.000227464
13.47,300.69,0.289567684,3.94E-06,6.44E-05,310.94,75.43188955,0.001636005,0.011586876,335.43,131.5142065,0.011283142,0.111072156,348.95,136.4293268,0.006233226,0.040771296,344.76,104.9363948,0.00556922,0.027722494,348.2,91.57504511,0.006191489,0.01955546,300.77,1.681394862,1.51E-05,0.000447205,306.44,53.56496885,0.000152945,0.002083432,328.13,122.0823987,0.001118662,0.01329407,333.01,107.9257578,0.003879407,0.042085553,327.15,72.46328956,0.001828563,0.018215586,328.95,63.88088795,0.001096427,0.005206552,301.91,10.55296655,3.90E-06,0.000135944,309.99,49.18470533,2.77E-06,3.92E-05,321.63,75.4568039,3.53E-06,3.28E-05,327.87,77.60929798,1.15E-05,0.000107204,331.78,71.502844,2.05E-05,0.000107074,336.78,70.50598778,4.08E-05,0.000224947
