cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.6160,0.1059,0.1595,0.1820,0.2088,0.1443,0.1748,0.2788,0.3193,0.3326,0.2048,0.4139,0.5682,0.6084,0.5482,0.3200
0.6600,0.1046,0.1556,0.1845,0.2104,0.1434,0.1735,0.2707,0.3247,0.3351,0.2044,0.4152,0.5547,0.6115,0.5429,0.3214
0.7040,0.1063,0.1593,0.1833,0.2079,0.1393,0.1754,0.2715,0.3204,0.3318,0.1990,0.4210,0.5559,0.5988,0.5293,0.3240
0.7480,0.1084,0.1663,0.1824,0.2039,0.1444,0.1784,0.2773,0.3144,0.3265,0.2053,0.4280,0.5630,0.5954,0.5162,0.3270
0.7920,0.1158,0.1615,0.1759,0.1996,0.1418,0.1872,0.2706,0.3017,0.3219,0.2021,0.4427,0.5557,0.5813,0.5094,0.3297
0.8360,0.1180,0.1615,0.1711,0.2031,0.1429,0.1910,0.2707,0.2957,0.3271,0.2024,0.4507,0.5612,0.5731,0.5250,0.3277
0.8800,0.1188,0.1618,0.1718,0.2041,0.1393,0.1940,0.2687,0.2972,0.3298,0.1961,0.4566,0.5578,0.5734,0.5305,0.3252
0.9240,0.1228,0.1561,0.1722,0.2036,0.1413,0.1989,0.2608,0.2989,0.3285,0.1960,0.4647,0.5411,0.5753,0.5212,0.3214
0.9680,0.1275,0.1529,0.1711,0.2035,0.1427,0.2052,0.2549,0.2976,0.3273,0.1974,0.4777,0.5253,0.5789,0.5165,0.3215
1.0120,0.1274,0.1521,0.1814,0.2050,0.1374,0.2066,0.2515,0.3067,0.3258,0.1909,0.4838,0.5099,0.5918,0.5188,0.3185
1.0560,0.1307,0.1485,0.1782,0.1987,0.1407,0.2102,0.2472,0.3004,0.3145,0.1948,0.4905,0.5013,0.5831,0.5101,0.3163
1.1000,0.1296,0.1493,0.1791,0.1984,0.1444,0.2083,0.2484,0.2998,0.3102,0.1993,0.4890,0.5056,0.5774,0.5107,0.3101
1.1440,0.1333,0.1503,0.1806,0.1952,0.1402,0.2143,0.2500,0.3011,0.3032,0.1939,0.5050,0.5070,0.5688,0.5097,0.3157
1.1880,0.1427,0.1564,0.1773,0.1956,0.1367,0.2284,0.2601,0.2962,0.3020,0.1893,0.5341,0.5211,0.5522,0.5120,0.3217
1.2320,0.1497,0.1531,0.1681,0.1941,0.1353,0.2405,0.2596,0.2853,0.2993,0.1884,0.5571,0.5201,0.5282,0.5088,0.3341
1.2760,0.1465,0.1553,0.1677,0.1951,0.1349,0.2411,0.2638,0.2858,0.3007,0.1880,0.5571,0.5219,0.5258,0.5081,0.3322
1.3200,0.1512,0.1556,0.1713,0.2002,0.1357,0.2475,0.2659,0.2902,0.3072,0.1900,0.5688,0.5219,0.5288,0.5110,0.3313
1.3640,0.1560,0.1542,0.1750,0.2030,0.1330,0.2524,0.2651,0.2945,0.3095,0.1871,0.5810,0.5202,0.5363,0.5078,0.3263
1.4080,0.1616,0.1522,0.1738,0.2015,0.1337,0.2566,0.2646,0.2935,0.3076,0.1904,0.5905,0.5234,0.5360,0.5050,0.3247
1.4520,0.1576,0.1552,0.1698,0.2031,0.1309,0.2497,0.2694,0.2878,0.3082,0.1897,0.5853,0.5337,0.5312,0.5050,0.3156
1.4960,0.1572,0.1549,0.1712,0.1983,0.1334,0.2485,0.2699,0.2905,0.3023,0.1955,0.5892,0.5335,0.5407,0.4971,0.3031
1.5400,0.1630,0.1527,0.1708,0.2001,0.1295,0.2537,0.2652,0.2923,0.3036,0.1926,0.6010,0.5234,0.5490,0.5000,0.2902
1.5840,0.1622,0.1550,0.1698,0.1933,0.1345,0.2519,0.2675,0.2929,0.2950,0.2005,0.6006,0.5314,0.5539,0.4881,0.2825
1.6280,0.1661,0.1558,0.1672,0.1931,0.1304,0.2578,0.2671,0.2889,0.2942,0.1952,0.6183,0.5410,0.5477,0.4878,0.2868
1.6720,0.1705,0.1592,0.1655,0.1990,0.1292,0.2640,0.2658,0.2860,0.3014,0.1930,0.6385,0.5457,0.5466,0.4977,0.2863
1.7160,0.1655,0.1630,0.1588,0.1930,0.1299,0.2583,0.2625,0.2771,0.2952,0.1922,0.6298,0.5500,0.5333,0.4910,0.2869
1.7600,0.1705,0.1643,0.1621,0.1858,0.1277,0.2640,0.2577,0.2814,0.2862,0.1891,0.6365,0.5494,0.5377,0.4758,0.2766
1.8040,0.1692,0.1654,0.1661,0.1877,0.1311,0.2653,0.2575,0.2893,0.2854,0.1946,0.6326,0.5491,0.5547,0.4702,0.2754
1.8480,0.1715,0.1569,0.1661,0.1844,0.1282,0.2658,0.2457,0.2885,0.2789,0.1931,0.6202,0.5296,0.5551,0.4656,0.2751
1.8920,0.1717,0.1593,0.1682,0.1838,0.1303,0.2658,0.2460,0.2892,0.2757,0.1976,0.6149,0.5293,0.5548,0.4674,0.2715
1.9360,0.1687,0.1573,0.1676,0.1849,0.1290,0.2641,0.2408,0.2860,0.2756,0.1979,0.6105,0.5242,0.5532,0.4719,0.2701
1.9800,0.1668,0.1583,0.1623,0.1866,0.1258,0.2665,0.2413,0.2774,0.2760,0.1939,0.6105,0.5290,0.5413,0.4760,0.2720
2.0240,0.1609,0.1604,0.1593,0.1787,0.1283,0.2616,0.2429,0.2739,0.2645,0.1958,0.5962,0.5347,0.5384,0.4673,0.2758
2.0680,0.1590,0.1595,0.1605,0.1727,0.1304,0.2616,0.2410,0.2763,0.2554,0.1999,0.5882,0.5283,0.5408,0.4568,0.2773
2.1120,0.1609,0.1624,0.1571,0.1745,0.1289,0.2677,0.2414,0.2746,0.2577,0.1978,0.5898,0.5274,0.5285,0.4547,0.2783
2.1560,0.1560,0.1599,0.1552,0.1744,0.1271,0.2647,0.2353,0.2736,0.2583,0.1970,0.5700,0.5207,0.5126,0.4528,0.2773
2.2000,0.1538,0.1606,0.1601,0.1730,0.1266,0.2628,0.2346,0.2796,0.2561,0.1981,0.5502,0.5146,0.5063,0.4469,0.2774
2.2440,0.1560,0.1620,0.1605,0.1786,0.1221,0.2656,0.2384,0.2779,0.2628,0.1924,0.5412,0.5131,0.4941,0.4501,0.2839
2.2880,0.1545,0.1611,0.1646,0.1746,0.1254,0.2659,0.2389,0.2781,0.2580,0.1983,0.5328,0.5060,0.4886,0.4423,0.2862
2.3320,0.1505,0.1573,0.1655,0.1749,0.1273,0.2619,0.2359,0.2752,0.2603,0.2025,0.5149,0.4943,0.4823,0.4387,0.2800
2.3760,0.1473,0.1562,0.1653,0.1730,0.1277,0.2565,0.2347,0.2715,0.2601,0.2020,0.4972,0.4851,0.4776,0.4323,0.2774
2.4200,0.1455,0.1574,0.1662,0.1697,0.1305,0.2521,0.2371,0.2684,0.2576,0.2035,0.4793,0.4891,0.4750,0.4253,0.2713
2.4640,0.1467,0.1562,0.1668,0.1660,0.1314,0.2534,0.2375,0.2658,0.2507,0.2021,0.4721,0.4877,0.4704,0.4180,0.2686
2.5080,0.1470,0.1547,0.1678,0.1671,0.1329,0.2538,0.2358,0.2641,0.2516,0.2018,0.4651,0.4800,0.4592,0.4243,0.2702
2.5520,0.1455,0.1503,0.1673,0.1693,0.1319,0.2508,0.2282,0.2610,0.2514,0.1983,0.4541,0.4638,0.4449,0.4256,0.2712
2.5960,0.1418,0.1467,0.1646,0.1667,0.1386,0.2460,0.2206,0.2584,0.2474,0.2048,0.4404,0.4484,0.4339,0.4245,0.2667
2.6400,0.1380,0.1504,0.1642,0.1701,0.1358,0.2418,0.2216,0.2568,0.2520,0.2016,0.4275,0.4501,0.4321,0.4334,0.2619
2.6840,0.1368,0.1571,0.1637,0.1714,0.1348,0.2392,0.2250,0.2562,0.2543,0.2009,0.4184,0.4516,0.4340,0.4373,0.2575
2.7280,0.1348,0.1524,0.1674,0.1633,0.1342,0.2353,0.2171,0.2604,0.2457,0.2006,0.4093,0.4357,0.4425,0.4250,0.2607
2.7720,0.1316,0.1502,0.1633,0.1608,0.1399,0.2292,0.2142,0.2554,0.2449,0.2072,0.3982,0.4243,0.4401,0.4199,0.2625
2.8160,0.1288,0.1500,0.1637,0.1587,0.1363,0.2209,0.2137,0.2573,0.2423,0.2037,0.3851,0.4204,0.4434,0.4129,0.2595
2.8600,0.1250,0.1452,0.1601,0.1575,0.1384,0.2108,0.2107,0.2517,0.2392,0.2076,0.3735,0.4120,0.4403,0.4074,0.2609
2.9040,0.1237,0.1440,0.1627,0.1547,0.1359,0.2038,0.2142,0.2535,0.2335,0.2047,0.3622,0.4090,0.4438,0.4030,0.2571
2.9480,0.1195,0.1382,0.1603,0.1602,0.1332,0.1971,0.2111,0.2495,0.2395,0.2024,0.3497,0.3966,0.4418,0.4099,0.2564
2.9920,0.1168,0.1363,0.1572,0.1587,0.1312,0.1926,0.2115,0.2441,0.2388,0.2005,0.3395,0.3895,0.4326,0.4088,0.2558
3.0360,0.1136,0.1353,0.1543,0.1611,0.1356,0.1875,0.2120,0.2393,0.2417,0.2050,0.3302,0.3834,0.4174,0.4116,0.2585
3.0800,0.1115,0.1323,0.1564,0.1626,0.1294,0.1819,0.2090,0.2410,0.2415,0.1940,0.3182,0.3713,0.4145,0.4070,0.2532
3.1240,0.1064,0.1330,0.1548,0.1609,0.1316,0.1743,0.2104,0.2348,0.2373,0.1947,0.3034,0.3656,0.4099,0.3997,0.2496
3.1680,0.1023,0.1293,0.1544,0.1607,0.1345,0.1678,0.2054,0.2319,0.2373,0.1970,0.2912,0.3542,0.4131,0.3974,0.2363
3.2120,0.0979,0.1274,0.1555,0.1619,0.1325,0.1624,0.2024,0.2316,0.2391,0.1930,0.2809,0.3478,0.4116,0.3960,0.2382
3.2560,0.0937,0.1251,0.1551,0.1566,0.1326,0.1563,0.1988,0.2318,0.2353,0.1906,0.2710,0.3435,0.4058,0.3900,0.2333
3.3000,0.0868,0.1257,0.1554,0.1573,0.1336,0.1451,0.1986,0.2340,0.2369,0.1906,0.2558,0.3449,0.4032,0.3894,0.2291
3.3440,0.0834,0.1219,0.1541,0.1545,0.1346,0.1387,0.1919,0.2314,0.2343,0.1908,0.2480,0.3372,0.3956,0.3852,0.2267
3.3880,0.0793,0.1201,0.1514,0.1572,0.1351,0.1320,0.1877,0.2263,0.2380,0.1910,0.2365,0.3311,0.3820,0.3889,0.2239
3.4320,0.0761,0.1194,0.1528,0.1559,0.1314,0.1266,0.1853,0.2265,0.2373,0.1865,0.2255,0.3226,0.3773,0.3919,0.2229
3.4760,0.0724,0.1180,0.1539,0.1604,0.1364,0.1220,0.1834,0.2267,0.2423,0.1936,0.2155,0.3142,0.3789,0.3984,0.2214
3.5200,0.0700,0.1168,0.1517,0.1552,0.1307,0.1201,0.1824,0.2245,0.2367,0.1858,0.2092,0.3086,0.3802,0.3923,0.2221
3.5640,0.0673,0.1155,0.1536,0.1550,0.1314,0.1201,0.1811,0.2260,0.2361,0.1869,0.2038,0.3038,0.3845,0.3923,0.2276
3.6080,0.0634,0.1092,0.1559,0.1502,0.1289,0.1189,0.1736,0.2289,0.2283,0.1825,0.1983,0.2949,0.3902,0.3823,0.2218
3.6520,0.0586,0.1079,0.1551,0.1493,0.1311,0.1147,0.1723,0.2290,0.2264,0.1850,0.1912,0.2953,0.3937,0.3811,0.2261
3.6960,0.0577,0.1083,0.1522,0.1517,0.1273,0.1132,0.1736,0.2251,0.2297,0.1797,0.1883,0.2988,0.3845,0.3816,0.2274
3.7400,0.0561,0.1079,0.1562,0.1477,0.1259,0.1103,0.1717,0.2293,0.2248,0.1784,0.1864,0.2994,0.3843,0.3755,0.2340
3.7840,0.0540,0.1089,0.1550,0.1474,0.1283,0.1079,0.1717,0.2287,0.2230,0.1825,0.1844,0.2997,0.3782,0.3691,0.2363
3.8280,0.0514,0.1068,0.1501,0.1487,0.1280,0.1031,0.1690,0.2223,0.2221,0.1831,0.1811,0.2990,0.3662,0.3661,0.2416
3.8720,0.0506,0.1043,0.1463,0.1549,0.1289,0.1014,0.1666,0.2172,0.2272,0.1840,0.1817,0.2966,0.3540,0.3729,0.2407
3.9160,0.0493,0.1041,0.1529,0.1556,0.1279,0.0975,0.1661,0.2273,0.2272,0.1836,0.1772,0.2962,0.3633,0.3723,0.2404
3.9600,0.0489,0.1061,0.1518,0.1554,0.1260,0.0933,0.1673,0.2305,0.2273,0.1808,0.1716,0.3027,0.3624,0.3693,0.2347
4.0040,0.0492,0.1045,0.1485,0.1559,0.1266,0.0904,0.1624,0.2298,0.2273,0.1801,0.1696,0.3038,0.3567,0.3665,0.2284
4.0480,0.0497,0.1029,0.1461,0.1574,0.1275,0.0865,0.1572,0.2286,0.2280,0.1803,0.1660,0.3045,0.3534,0.3700,0.2271
4.0920,0.0501,0.1008,0.1455,0.1544,0.1286,0.0817,0.1535,0.2253,0.2233,0.1812,0.1609,0.3084,0.3481,0.3733,0.2191
4.1360,0.0503,0.0995,0.1397,0.1530,0.1290,0.0777,0.1512,0.2179,0.2203,0.1802,0.1541,0.3131,0.3405,0.3738,0.2245
4.1800,0.0478,0.0953,0.1409,0.1467,0.1293,0.0736,0.1448,0.2188,0.2122,0.1794,0.1452,0.3078,0.3439,0.3559,0.2254
4.2240,0.0456,0.0930,0.1410,0.1457,0.1301,0.0716,0.1406,0.2185,0.2131,0.1787,0.1365,0.3042,0.3430,0.3504,0.2297
4.2680,0.0435,0.0921,0.1339,0.1509,0.1299,0.0697,0.1398,0.2080,0.2199,0.1765,0.1290,0.3022,0.3325,0.3634,0.2277
4.3120,0.0417,0.0872,0.1355,0.1545,0.1324,0.0686,0.1349,0.2063,0.2233,0.1785,0.1231,0.2907,0.3332,0.3741,0.2292
4.3560,0.0400,0.0865,0.1352,0.1488,0.1312,0.0672,0.1350,0.2066,0.2162,0.1768,0.1188,0.2883,0.3418,0.3679,0.2301
4.4000,0.0403,0.0840,0.1362,0.1501,0.1286,0.0672,0.1333,0.2051,0.2178,0.1742,0.1170,0.2827,0.3489,0.3657,0.2272
4.4440,0.0402,0.0840,0.1348,0.1512,0.1250,0.0666,0.1354,0.2011,0.2202,0.1708,0.1171,0.2838,0.3520,0.3630,0.2264
4.4880,0.0399,0.0808,0.1340,0.1523,0.1242,0.0647,0.1337,0.1983,0.2229,0.1706,0.1159,0.2788,0.3528,0.3631,0.2271
4.5320,0.0385,0.0818,0.1320,0.1457,0.1331,0.0617,0.1344,0.1935,0.2155,0.1802,0.1137,0.2751,0.3430,0.3548,0.2295
4.5760,0.0381,0.0824,0.1331,0.1440,0.1275,0.0603,0.1346,0.1938,0.2120,0.1734,0.1136,0.2694,0.3397,0.3520,0.2288
4.6200,0.0375,0.0831,0.1342,0.1471,0.1277,0.0593,0.1350,0.1973,0.2141,0.1741,0.1122,0.2679,0.3427,0.3545,0.2269
4.6640,0.0368,0.0835,0.1313,0.1459,0.1282,0.0596,0.1374,0.1939,0.2110,0.1755,0.1111,0.2701,0.3367,0.3487,0.2262
4.7080,0.0348,0.0808,0.1344,0.1489,0.1280,0.0582,0.1344,0.1985,0.2136,0.1756,0.1069,0.2655,0.3431,0.3522,0.2285
4.7520,0.0337,0.0814,0.1308,0.1535,0.1242,0.0561,0.1364,0.1959,0.2185,0.1692,0.1039,0.2679,0.3392,0.3576,0.2251
4.7960,0.0331,0.0797,0.1322,0.1488,0.1259,0.0541,0.1352,0.2004,0.2126,0.1698,0.1029,0.2670,0.3466,0.3472,0.2252
4.8400,0.0320,0.0781,0.1302,0.1514,0.1242,0.0514,0.1338,0.2013,0.2167,0.1652,0.1008,0.2686,0.3487,0.3470,0.2244
4.8840,0.0312,0.0754,0.1279,0.1494,0.1261,0.0501,0.1298,0.2005,0.2155,0.1667,0.1004,0.2673,0.3499,0.3425,0.2247
4.9280,0.0302,0.0714,0.1296,0.1491,0.1235,0.0499,0.1223,0.2053,0.2143,0.1645,0.1025,0.2593,0.3579,0.3370,0.2328
4.9720,0.0297,0.0717,0.1285,0.1477,0.1242,0.0485,0.1222,0.2029,0.2136,0.1669,0.1011,0.2621,0.3605,0.3337,0.2322
5.0160,0.0296,0.0716,0.1245,0.1442,0.1263,0.0470,0.1229,0.1964,0.2109,0.1706,0.0974,0.2652,0.3608,0.3253,0.2296
5.0600,0.0290,0.0718,0.1215,0.1424,0.1236,0.0444,0.1234,0.1942,0.2102,0.1682,0.0905,0.2705,0.3626,0.3197,0.2256
5.1040,0.0287,0.0695,0.1209,0.1371,0.1230,0.0426,0.1210,0.1922,0.2041,0.1693,0.0824,0.2731,0.3540,0.3075,0.2187
5.1480,0.0270,0.0688,0.1209,0.1361,0.1223,0.0405,0.1208,0.1917,0.2010,0.1691,0.0711,0.2828,0.3491,0.3023,0.2091
5.1920,0.0256,0.0674,0.1182,0.1384,0.1227,0.0378,0.1201,0.1861,0.2025,0.1691,0.0610,0.2955,0.3377,0.3066,0.2031
5.2360,0.0229,0.0665,0.1170,0.1356,0.1209,0.0342,0.1209,0.1801,0.1974,0.1671,0.0548,0.3049,0.3291,0.3016,0.2021
5.2800,0.0223,0.0662,0.1174,0.1336,0.1187,0.0321,0.1231,0.1782,0.1948,0.1642,0.0534,0.3031,0.3292,0.2976,0.1946
5.3240,0.0214,0.0660,0.1153,0.1356,0.1233,0.0310,0.1243,0.1754,0.1977,0.1703,0.0523,0.2883,0.3231,0.3004,0.1946
5.3680,0.0210,0.0633,0.1131,0.1353,0.1234,0.0300,0.1219,0.1732,0.1994,0.1720,0.0500,0.2748,0.3154,0.3046,0.1943
5.4120,0.0202,0.0637,0.1102,0.1339,0.1220,0.0294,0.1234,0.1715,0.1986,0.1719,0.0475,0.2775,0.3121,0.3032,0.1941
5.4560,0.0208,0.0627,0.1095,0.1335,0.1221,0.0288,0.1238,0.1723,0.1989,0.1726,0.0487,0.2805,0.3206,0.2996,0.1954
5.5000,0.0200,0.0631,0.1088,0.1336,0.1206,0.0279,0.1257,0.1695,0.1993,0.1718,0.0503,0.2868,0.3290,0.2949,0.1930
5.5440,0.0195,0.0645,0.1077,0.1356,0.1185,0.0271,0.1257,0.1648,0.2035,0.1688,0.0527,0.2876,0.3323,0.2967,0.1962
5.5880,0.0177,0.0658,0.1056,0.1366,0.1201,0.0262,0.1234,0.1581,0.2060,0.1696,0.0528,0.2825,0.3231,0.2952,0.1953
5.6320,0.0164,0.0669,0.1085,0.1361,0.1174,0.0251,0.1202,0.1589,0.2052,0.1653,0.0509,0.2789,0.3241,0.2905,0.1860
5.6760,0.0164,0.0666,0.1084,0.1348,0.1166,0.0247,0.1154,0.1568,0.2023,0.1631,0.0499,0.2787,0.3263,0.2850,0.1796
5.7200,0.0164,0.0662,0.1050,0.1344,0.1167,0.0247,0.1123,0.1503,0.1988,0.1622,0.0495,0.2828,0.3225,0.2809,0.1778
5.7640,0.0146,0.0638,0.1064,0.1363,0.1161,0.0243,0.1080,0.1495,0.1973,0.1583,0.0457,0.2851,0.3224,0.2835,0.1838
5.8080,0.0147,0.0621,0.1057,0.1388,0.1181,0.0248,0.1051,0.1473,0.1968,0.1589,0.0426,0.2837,0.3122,0.2879,0.1835
5.8520,0.0149,0.0600,0.1047,0.1397,0.1183,0.0249,0.1039,0.1441,0.1944,0.1564,0.0415,0.2846,0.3018,0.2879,0.1808
5.8960,0.0137,0.0573,0.1035,0.1406,0.1183,0.0246,0.1035,0.1429,0.1924,0.1547,0.0410,0.2802,0.3002,0.2861,0.1794
5.9400,0.0141,0.0569,0.1025,0.1383,0.1154,0.0238,0.1056,0.1430,0.1892,0.1504,0.0418,0.2772,0.2994,0.2835,0.1750
5.9840,0.0134,0.0578,0.1010,0.1381,0.1146,0.0213,0.1088,0.1426,0.1890,0.1492,0.0405,0.2760,0.2963,0.2761,0.1682
6.0280,0.0141,0.0577,0.1004,0.1359,0.1151,0.0207,0.1085,0.1422,0.1865,0.1506,0.0398,0.2673,0.2955,0.2667,0.1618
6.0720,0.0150,0.0584,0.0989,0.1371,0.1150,0.0212,0.1099,0.1417,0.1864,0.1514,0.0369,0.2632,0.2979,0.2639,0.1592
6.1160,0.0151,0.0583,0.0999,0.1372,0.1118,0.0206,0.1090,0.1451,0.1857,0.1481,0.0320,0.2576,0.3072,0.2648,0.1573
6.1600,0.0163,0.0570,0.1009,0.1377,0.1108,0.0200,0.1071,0.1456,0.1841,0.1473,0.0290,0.2514,0.3117,0.2656,0.1611
6.2040,0.0168,0.0549,0.1032,0.1341,0.1098,0.0189,0.1019,0.1433,0.1799,0.1454,0.0260,0.2442,0.3103,0.2634,0.1590
6.2480,0.0176,0.0540,0.1028,0.1312,0.1106,0.0185,0.0995,0.1378,0.1785,0.1455,0.0243,0.2403,0.3065,0.2618,0.1560
6.2920,0.0167,0.0544,0.1057,0.1293,0.1065,0.0175,0.0986,0.1366,0.1795,0.1392,0.0210,0.2346,0.3134,0.2635,0.1595
6.3360,0.0171,0.0566,0.1046,0.1286,0.1087,0.0181,0.0987,0.1311,0.1800,0.1406,0.0208,0.2349,0.3161,0.2648,0.1642
6.3800,0.0164,0.0597,0.1058,0.1245,0.1055,0.0180,0.0980,0.1292,0.1737,0.1353,0.0204,0.2396,0.3227,0.2585,0.1687
6.4240,0.0157,0.0578,0.1022,0.1249,0.1077,0.0182,0.0934,0.1245,0.1714,0.1374,0.0200,0.2396,0.3190,0.2602,0.1720
6.4680,0.0149,0.0573,0.1006,0.1234,0.1061,0.0185,0.0925,0.1242,0.1655,0.1360,0.0188,0.2493,0.3208,0.2587,0.1795
6.5120,0.0144,0.0565,0.0986,0.1232,0.1052,0.0195,0.0907,0.1244,0.1623,0.1363,0.0176,0.2573,0.3202,0.2576,0.1799
6.5560,0.0145,0.0552,0.0971,0.1222,0.1026,0.0200,0.0866,0.1246,0.1588,0.1352,0.0163,0.2599,0.3174,0.2543,0.1747
6.6000,0.0149,0.0554,0.0967,0.1225,0.1053,0.0207,0.0836,0.1256,0.1574,0.1390,0.0164,0.2601,0.3137,0.2524,0.1690
6.6440,0.0149,0.0552,0.0957,0.1241,0.1013,0.0203,0.0797,0.1249,0.1565,0.1350,0.0167,0.2572,0.3075,0.2528,0.1694
6.6880,0.0137,0.0553,0.0954,0.1246,0.1018,0.0191,0.0758,0.1251,0.1553,0.1357,0.0164,0.2555,0.3031,0.2552,0.1692
6.7320,0.0134,0.0551,0.0976,0.1211,0.1019,0.0188,0.0740,0.1263,0.1505,0.1346,0.0175,0.2549,0.3050,0.2535,0.1687
6.7760,0.0133,0.0548,0.0963,0.1242,0.1034,0.0200,0.0716,0.1212,0.1539,0.1367,0.0192,0.2520,0.3018,0.2523,0.1691
6.8200,0.0127,0.0530,0.0958,0.1235,0.1013,0.0213,0.0680,0.1160,0.1559,0.1349,0.0193,0.2476,0.2979,0.2473,0.1639
6.8640,0.0118,0.0521,0.0943,0.1233,0.1009,0.0219,0.0664,0.1128,0.1594,0.1344,0.0170,0.2455,0.2923,0.2444,0.1614
6.9080,0.0126,0.0500,0.0920,0.1200,0.1014,0.0225,0.0642,0.1091,0.1594,0.1348,0.0170,0.2381,0.2873,0.2385,0.1544
6.9520,0.0114,0.0472,0.0906,0.1202,0.0993,0.0218,0.0647,0.1083,0.1642,0.1331,0.0147,0.2318,0.2845,0.2407,0.1538
6.9960,0.0109,0.0477,0.0897,0.1172,0.0993,0.0213,0.0667,0.1084,0.1633,0.1336,0.0142,0.2315,0.2803,0.2353,0.1487
7.0400,0.0121,0.0468,0.0881,0.1136,0.0994,0.0216,0.0683,0.1083,0.1608,0.1351,0.0160,0.2295,0.2734,0.2265,0.1453
7.0840,0.0120,0.0460,0.0873,0.1139,0.0974,0.0206,0.0703,0.1099,0.1618,0.1346,0.0159,0.2312,0.2692,0.2250,0.1448
7.1280,0.0107,0.0442,0.0848,0.1143,0.0967,0.0175,0.0700,0.1082,0.1616,0.1354,0.0141,0.2322,0.2664,0.2251,0.1498
7.1720,0.0111,0.0428,0.0839,0.1136,0.0941,0.0161,0.0668,0.1065,0.1583,0.1339,0.0146,0.2322,0.2685,0.2241,0.1523
7.2160,0.0112,0.0412,0.0824,0.1116,0.0909,0.0157,0.0630,0.1034,0.1540,0.1320,0.0148,0.2273,0.2697,0.2206,0.1540
7.2600,0.0106,0.0395,0.0821,0.1087,0.0920,0.0155,0.0605,0.1020,0.1488,0.1347,0.0143,0.2181,0.2717,0.2169,0.1534
7.3040,0.0105,0.0393,0.0817,0.1076,0.0899,0.0159,0.0620,0.0993,0.1465,0.1323,0.0148,0.2105,0.2691,0.2170,0.1460
7.3480,0.0107,0.0380,0.0818,0.1065,0.0884,0.0172,0.0651,0.0980,0.1459,0.1301,0.0158,0.2047,0.2732,0.2197,0.1391
7.3920,0.0109,0.0371,0.0815,0.1035,0.0856,0.0183,0.0680,0.0979,0.1425,0.1255,0.0171,0.1991,0.2778,0.2195,0.1355
7.4360,0.0106,0.0352,0.0799,0.1023,0.0871,0.0173,0.0665,0.0962,0.1417,0.1256,0.0178,0.1904,0.2744,0.2197,0.1365
7.4800,0.0107,0.0332,0.0777,0.1022,0.0891,0.0144,0.0625,0.0944,0.1433,0.1278,0.0187,0.1805,0.2645,0.2197,0.1333
7.5240,0.0110,0.0310,0.0784,0.1031,0.0883,0.0120,0.0583,0.0961,0.1460,0.1260,0.0204,0.1776,0.2572,0.2187,0.1308
7.5680,0.0113,0.0295,0.0800,0.1032,0.0904,0.0112,0.0549,0.0963,0.1473,0.1272,0.0211,0.1795,0.2475,0.2160,0.1307
7.6120,0.0109,0.0278,0.0810,0.1003,0.0949,0.0105,0.0521,0.0935,0.1440,0.1293,0.0203,0.1804,0.2404,0.2122,0.1319
7.6560,0.0105,0.0272,0.0806,0.1009,0.0933,0.0101,0.0498,0.0894,0.1447,0.1235,0.0187,0.1735,0.2335,0.2144,0.1357
7.7000,0.0107,0.0270,0.0801,0.1012,0.0973,0.0104,0.0470,0.0874,0.1448,0.1235,0.0175,0.1667,0.2328,0.2159,0.1358
7.7440,0.0102,0.0291,0.0767,0.1019,0.0969,0.0098,0.0448,0.0838,0.1455,0.1203,0.0154,0.1643,0.2273,0.2172,0.1339
7.7880,0.0109,0.0302,0.0758,0.0995,0.0953,0.0105,0.0422,0.0859,0.1420,0.1171,0.0149,0.1597,0.2252,0.2148,0.1362
7.8320,0.0099,0.0294,0.0748,0.0979,0.0953,0.0096,0.0398,0.0882,0.1404,0.1163,0.0133,0.1548,0.2264,0.2144,0.1381
7.8760,0.0101,0.0274,0.0740,0.0992,0.0920,0.0097,0.0379,0.0915,0.1431,0.1143,0.0134,0.1494,0.2314,0.2158,0.1360
7.9200,0.0103,0.0255,0.0716,0.0960,0.0913,0.0099,0.0379,0.0894,0.1391,0.1151,0.0136,0.1444,0.2312,0.2113,0.1327
7.9640,0.0109,0.0255,0.0703,0.0934,0.0897,0.0105,0.0379,0.0871,0.1349,0.1148,0.0143,0.1448,0.2276,0.2070,0.1322
8.0080,0.0098,0.0259,0.0694,0.0932,0.0892,0.0095,0.0380,0.0836,0.1352,0.1151,0.0129,0.1441,0.2221,0.2008,0.1354
8.0520,0.0108,0.0266,0.0689,0.0915,0.0862,0.0104,0.0382,0.0818,0.1335,0.1121,0.0141,0.1387,0.2253,0.1878,0.1331
8.0960,0.0106,0.0267,0.0667,0.0907,0.0851,0.0102,0.0371,0.0784,0.1323,0.1113,0.0139,0.1344,0.2285,0.1797,0.1268
8.1400,0.0097,0.0278,0.0662,0.0908,0.0842,0.0093,0.0355,0.0760,0.1312,0.1124,0.0127,0.1312,0.2355,0.1779,0.1232
8.1840,0.0109,0.0271,0.0638,0.0938,0.0827,0.0105,0.0329,0.0719,0.1331,0.1122,0.0143,0.1304,0.2304,0.1812,0.1200
8.2280,0.0104,0.0265,0.0632,0.0949,0.0805,0.0101,0.0312,0.0714,0.1318,0.1125,0.0138,0.1302,0.2294,0.1809,0.1235
